ShipmentSysID,ShipmentID,PurchaseOrderID,SupplierID,WarehouseID,ShipmentDate,ExpectedDeliveryDate,ActualDeliveryDate,Carrier,TransportMode,TrackingNumber,DistanceKM,TransitDays,DelayDays,ShipmentStatus,FreightCost
SYSSHP0005357,SHP0005357,PO218124,SUP432043,WH686075,2026-06-19,2026-07-03,2026-07-03,DHL,Road,TRK566019118,1174,6,0,Delivered,25993.37
SYSSHP0005358,SHP0005358,PO669838,SUP492483,WH262316,2026-05-12,2026-05-28,2026-05-29,DHL,Road,TRK519128097,1305,8,1,Delayed,33247.25
SYSSHP0005359,SHP0005359,PO108845,SUP487477,WH781453,2026-01-04,2026-01-16,2026-01-16,DHL,Road,TRK976124543,1452,7,0,Delivered,38489.46
SYSSHP0005360,SHP0005360,PO374877,SUP162535,WH781453,2026-02-11,2026-02-23,2026-02-23,Shadowfax,Road,TRK995402480,546,3,0,Delivered,13565.19
SYSSHP0005361,SHP0005361,PO420439,SUP717889,WH482364,2025-08-15,2025-08-31,2025-09-02,Shadowfax,Road,TRK669777695,20,2,2,Delayed,518.24
SYSSHP0005362,SHP0005362,PO144648,SUP487477,WH820221,2025-12-28,2026-01-11,2026-01-11,Blue Dart,Road,TRK555712924,1548,6,0,Delivered,37670.39
SYSSHP0005363,SHP0005363,PO622010,SUP575755,WH100425,2026-04-26,2026-05-13,2026-05-13,FedEx,Road,TRK303084010,1190,6,0,Delivered,28340.48
SYSSHP0005364,SHP0005364,PO428915,SUP399105,WH781453,2026-01-16,2026-01-26,2026-01-26,FedEx,Road,TRK381470951,547,2,0,Delivered,13427.73
SYSSHP0005365,SHP0005365,PO768787,SUP234628,WH460663,2025-10-10,2025-10-25,2025-10-25,Ecom Express,Road,TRK768888999,877,4,0,Delivered,22217.34
SYSSHP0005366,SHP0005366,PO425889,SUP946721,WH233470,2025-12-18,2026-01-04,2026-01-04,DHL,Road,TRK515139285,982,4,0,Delivered,24571.66
SYSSHP0005367,SHP0005367,PO235582,SUP426147,WH832052,2025-10-26,2025-11-05,2025-11-05,Delhivery,Road,TRK476526835,345,3,0,Delivered,7839.43
SYSSHP0005368,SHP0005368,PO247754,SUP644173,WH237174,2026-07-20,2026-08-01,2026-08-01,Shadowfax,Road,TRK507985543,373,4,0,Delivered,9869.69
SYSSHP0005369,SHP0005369,PO178751,SUP162535,WH526833,2025-10-15,2025-10-26,2025-10-26,FedEx,Road,TRK220190287,840,4,0,Delivered,20904.79
SYSSHP0005370,SHP0005370,PO823703,SUP970127,WH910891,2025-11-18,2025-12-01,2025-12-01,Delhivery,Road,TRK828258761,1464,7,0,Delivered,32483.02
SYSSHP0005371,SHP0005371,PO657734,SUP284171,WH532322,2025-11-18,2025-11-30,2025-11-30,Delhivery,Road,TRK142526140,555,4,0,Delivered,13100.6
SYSSHP0005372,SHP0005372,PO609185,SUP123005,WH816751,2026-01-24,2026-02-10,2026-02-10,FedEx,Road,TRK501483933,1105,6,0,Delivered,25592.59
SYSSHP0005373,SHP0005373,PO695960,SUP923927,WH785197,2026-07-11,2026-08-01,2026-08-01,Blue Dart,Road,TRK245762015,974,5,0,Delivered,24341.35
SYSSHP0005374,SHP0005374,PO593941,SUP796212,WH519066,2025-09-29,2025-10-05,2025-10-10,DHL,Road,TRK615454579,150,4,5,Delayed,3678.14
SYSSHP0005375,SHP0005375,PO525985,SUP757937,WH808011,2025-08-17,2025-08-21,2025-08-21,Shadowfax,Road,TRK732684942,1460,7,0,Delivered,33557.87
SYSSHP0005376,SHP0005376,PO703316,SUP162535,WH324082,2026-03-28,2026-04-10,2026-04-11,Delhivery,Road,TRK247580331,1054,6,1,Delayed,26239.38
SYSSHP0005377,SHP0005377,PO832230,SUP346629,WH636265,2026-03-31,2026-04-11,2026-04-11,DHL,Road,TRK108670337,17,2,0,Delivered,441.42
SYSSHP0005378,SHP0005378,PO329994,SUP204180,WH567574,2026-03-31,2026-04-03,2026-04-03,Shadowfax,Road,TRK796184758,1462,9,0,Delivered,32569.57
SYSSHP0005379,SHP0005379,PO821618,SUP774591,WH274389,2025-11-06,2025-11-23,2025-11-23,Ecom Express,Road,TRK184694178,2150,9,0,Delivered,52230.81
SYSSHP0005380,SHP0005380,PO464731,SUP943170,WH356150,2026-04-10,2026-04-16,2026-04-16,Shadowfax,Road,TRK423484186,365,2,0,Delivered,8416.32
SYSSHP0005381,SHP0005381,PO665435,SUP975467,WH519066,2025-11-24,2025-12-01,2025-12-01,Shadowfax,Road,TRK182132037,980,5,0,Delivered,21896.68
SYSSHP0005382,SHP0005382,PO201042,SUP500156,WH237174,2026-02-11,2026-02-24,2026-02-24,FedEx,Road,TRK269566521,976,6,0,Delivered,21716.8
SYSSHP0005383,SHP0005383,PO288177,SUP492483,WH262316,2026-01-11,2026-01-27,2026-01-27,Shadowfax,Road,TRK500677359,856,4,0,Delivered,20761.03
SYSSHP0005384,SHP0005384,PO676542,SUP573489,WH816751,2026-07-10,2026-07-16,2026-07-16,Delhivery,Road,TRK719138765,1021,6,0,Delivered,22974.64
SYSSHP0005385,SHP0005385,PO269700,SUP774591,WH380746,2026-03-04,2026-03-21,2026-03-22,Ecom Express,Road,TRK676714376,32,2,1,Delayed,754.47
SYSSHP0005386,SHP0005386,PO745864,SUP823846,WH212235,2026-02-05,2026-02-22,2026-02-22,Delhivery,Road,TRK931087680,333,4,0,Delivered,8862.36
SYSSHP0005387,SHP0005387,PO165481,SUP125611,WH212235,2025-08-26,2025-09-08,2025-09-09,Shadowfax,Road,TRK172433432,1617,6,1,Delayed,35700.46
SYSSHP0005388,SHP0005388,PO271981,SUP965845,WH567574,2025-09-07,2025-09-23,2025-09-25,Ecom Express,Road,TRK307179976,598,4,2,Delayed,14198.94
SYSSHP0005389,SHP0005389,PO999462,SUP520172,WH958179,2025-11-20,2025-12-22,2025-12-22,Blue Dart,Road,TRK214680155,440,2,0,Delivered,11551.76
SYSSHP0005390,SHP0005390,PO316855,SUP338533,WH801474,2025-12-30,2026-01-15,2026-01-16,Ecom Express,Road,TRK546310379,445,4,1,Delayed,11150.13
SYSSHP0005391,SHP0005391,PO805875,SUP156837,WH656116,2025-09-24,2025-10-11,2025-10-13,Shadowfax,Road,TRK729452861,1574,7,2,Delayed,36559.45
SYSSHP0005392,SHP0005392,PO607146,SUP152578,WH519066,2026-01-12,2026-01-22,2026-01-22,Ecom Express,Road,TRK780925120,980,4,0,Delivered,21940.06
SYSSHP0005393,SHP0005393,PO765845,SUP770487,WH460663,2025-10-20,2025-10-30,2025-10-30,Delhivery,Rail,TRK421658857,930,5,0,Delivered,15653.97
SYSSHP0005394,SHP0005394,PO950736,SUP664742,WH112038,2026-04-10,2026-04-16,2026-04-16,FedEx,Road,TRK407404065,660,4,0,Delivered,17297.16
SYSSHP0005395,SHP0005395,PO576971,SUP179046,WH380746,2026-07-11,2026-08-14,2026-08-14,DHL,Road,TRK447177631,2180,9,0,In Transit,51053.77
SYSSHP0005396,SHP0005396,PO419504,SUP270395,WH781453,2026-06-07,2026-06-23,2026-06-23,DHL,Rail,TRK861335333,633,4,0,Delivered,10129.67
SYSSHP0005397,SHP0005397,PO177998,SUP437758,WH829716,2026-02-24,2026-03-06,2026-03-06,Delhivery,Road,TRK711620460,1097,4,0,Delivered,25694.43
SYSSHP0005398,SHP0005398,PO310894,SUP807617,WH262316,2025-11-06,2025-11-24,2025-11-24,DHL,Road,TRK345966210,980,5,0,Delivered,22913.35
SYSSHP0005399,SHP0005399,PO259755,SUP340044,WH422451,2026-04-03,2026-04-07,2026-04-07,DHL,Road,TRK607111542,1330,8,0,Delivered,33816.45
SYSSHP0005400,SHP0005400,PO466296,SUP953085,WH112038,2026-06-09,2026-06-26,2026-06-26,Delhivery,Road,TRK712763459,930,5,0,Delivered,22903.53
SYSSHP0005401,SHP0005401,PO997726,SUP640490,WH377746,2026-03-03,2026-03-31,2026-03-31,Delhivery,Rail,TRK462169922,457,3,0,Delivered,7098.97
SYSSHP0005402,SHP0005402,PO901378,SUP270395,WH356150,2026-06-08,2026-06-22,2026-06-22,Blue Dart,Road,TRK283026799,23,1,0,Delivered,525.03
SYSSHP0005403,SHP0005403,PO605705,SUP233827,WH658582,2025-08-10,2025-08-23,2025-08-23,Ecom Express,Road,TRK144673190,1596,9,0,Delivered,42337.46
SYSSHP0005404,SHP0005404,PO892217,SUP346629,WH429164,2025-12-29,2026-01-09,2026-01-10,Ecom Express,Road,TRK885906202,930,6,1,Delayed,24897.35
SYSSHP0005405,SHP0005405,PO106578,SUP123005,WH582662,2026-06-02,2026-06-20,2026-06-20,Delhivery,Road,TRK823821585,350,3,0,Delivered,8044.85
SYSSHP0005406,SHP0005406,PO997896,SUP142213,WH686075,2026-05-06,2026-05-14,2026-05-14,Ecom Express,Road,TRK959126849,1102,4,0,Delivered,29318.84
SYSSHP0005407,SHP0005407,PO751343,SUP242254,WH233470,2025-12-20,2026-01-03,2026-01-04,DHL,Road,TRK692625230,715,6,1,Delayed,16146.75
SYSSHP0005408,SHP0005408,PO222451,SUP123005,WH801474,2026-02-06,2026-02-23,2026-02-23,Ecom Express,Road,TRK283003624,1624,8,0,Delivered,40322.46
SYSSHP0005409,SHP0005409,PO722246,SUP393243,WH740967,2026-03-03,2026-03-17,2026-03-17,Delhivery,Road,TRK191959921,1741,8,0,Delivered,45391.7
SYSSHP0005410,SHP0005410,PO667298,SUP340174,WH422451,2026-06-01,2026-06-16,2026-06-16,Shadowfax,Road,TRK404019597,150,4,0,Delivered,3420.02
SYSSHP0005411,SHP0005411,PO870099,SUP125611,WH656116,2026-02-07,2026-02-20,2026-02-20,DHL,Road,TRK107344227,1493,6,0,Delivered,38452.81
SYSSHP0005412,SHP0005412,PO257994,SUP270395,WH237174,2025-12-14,2025-12-29,2025-12-29,Ecom Express,Road,TRK723930869,743,6,0,Delivered,17050.22
SYSSHP0005413,SHP0005413,PO961903,SUP797229,WH824586,2026-07-22,2026-08-07,2026-08-07,Blue Dart,Road,TRK229607386,547,3,0,In Transit,14300.9
SYSSHP0005414,SHP0005414,PO279112,SUP923927,WH636265,2026-03-09,2026-03-30,2026-03-30,Blue Dart,Road,TRK263366396,2420,6,0,Delivered,53864.86
SYSSHP0005415,SHP0005415,PO245087,SUP823846,WH958179,2026-02-15,2026-03-03,2026-03-03,Ecom Express,Road,TRK651355439,1336,8,0,Delivered,35807.18
SYSSHP0005416,SHP0005416,PO721990,SUP266931,WH686075,2025-12-05,2025-12-11,2025-12-11,Shadowfax,Road,TRK682464750,2180,8,0,Delivered,49560.94
SYSSHP0005417,SHP0005417,PO334373,SUP946721,WH233470,2026-01-01,2026-01-17,2026-01-17,FedEx,Road,TRK590766724,682,4,0,Delivered,18028.38
SYSSHP0005418,SHP0005418,PO109471,SUP891937,WH997546,2025-11-17,2025-11-21,2025-11-21,DHL,Road,TRK393250351,500,2,0,Delivered,12734.62
SYSSHP0005419,SHP0005419,PO707473,SUP437758,WH460663,2025-10-11,2025-10-22,2025-10-22,Shadowfax,Road,TRK222061967,1481,7,0,Delivered,36726.92
SYSSHP0005420,SHP0005420,PO381141,SUP514850,WH322086,2025-08-12,2025-08-25,2025-08-28,Blue Dart,Road,TRK655535099,352,2,3,Delayed,8297.78
SYSSHP0005421,SHP0005421,PO543601,SUP786735,WH832052,2025-12-03,2025-12-20,2025-12-20,FedEx,Road,TRK989940130,350,2,0,Delivered,9236.19
SYSSHP0005422,SHP0005422,PO559142,SUP624783,WH922157,2026-03-21,2026-04-03,2026-04-03,DHL,Road,TRK868010430,649,5,0,Delivered,17434.89
SYSSHP0005423,SHP0005423,PO104034,SUP266931,WH274389,2025-10-26,2025-11-02,2025-11-02,FedEx,Road,TRK611759939,2150,8,0,Delivered,56261.53
SYSSHP0005424,SHP0005424,PO812733,SUP843215,WH329974,2025-08-13,2025-08-30,2025-09-01,DHL,Road,TRK365103659,2420,6,2,Delayed,64581.25
SYSSHP0005425,SHP0005425,PO991927,SUP824586,WH771088,2026-07-17,2026-07-31,2026-07-31,Blue Dart,Road,TRK973534677,818,5,0,Delivered,19829.09
SYSSHP0005426,SHP0005426,PO633786,SUP725550,WH997546,2026-06-12,2026-06-26,2026-06-26,Delhivery,Rail,TRK799878663,1088,6,0,Delivered,20640.91
SYSSHP0005427,SHP0005427,PO416951,SUP464863,WH555884,2026-06-02,2026-06-11,2026-06-11,Ecom Express,Road,TRK629884390,150,4,0,Delivered,3779.84
SYSSHP0005428,SHP0005428,PO580599,SUP393243,WH539589,2025-11-20,2025-12-05,2025-12-05,Ecom Express,Road,TRK852478284,1173,5,0,Delivered,30946.75
SYSSHP0005429,SHP0005429,PO868686,SUP824586,WH324082,2025-08-25,2025-09-09,2025-09-09,FedEx,Road,TRK798242180,30,1,0,Delivered,710.71
SYSSHP0005430,SHP0005430,PO499319,SUP432043,WH801474,2026-06-12,2026-06-28,2026-06-28,Delhivery,Road,TRK850500429,898,4,0,Delivered,19916.72
SYSSHP0005431,SHP0005431,PO404103,SUP793655,WH205907,2026-02-01,2026-02-12,2026-02-12,Ecom Express,Road,TRK867386884,2150,6,0,Delivered,56576.65
SYSSHP0005432,SHP0005432,PO771098,SUP573489,WH100425,2026-02-23,2026-03-01,2026-03-01,Delhivery,Road,TRK470081565,715,5,0,Delivered,16718.52
SYSSHP0005433,SHP0005433,PO279203,SUP925981,WH832052,2025-12-19,2026-01-05,2026-01-05,Shadowfax,Road,TRK671069083,980,4,0,Delivered,24463.79
SYSSHP0005434,SHP0005434,PO517827,SUP970127,WH636265,2026-05-26,2026-06-10,2026-06-10,FedEx,Road,TRK907943195,20,1,0,Delivered,512.39
SYSSHP0005435,SHP0005435,PO403959,SUP270395,WH324082,2026-03-18,2026-04-01,2026-04-01,Ecom Express,Road,TRK442590885,345,4,0,Delivered,8796.32
SYSSHP0005436,SHP0005436,PO670807,SUP350405,WH329974,2025-10-31,2025-11-16,2025-11-16,Ecom Express,Road,TRK281740991,365,4,0,Delivered,9480.94
SYSSHP0005437,SHP0005437,PO645347,SUP555052,WH832052,2025-10-03,2025-10-13,2025-10-14,Shadowfax,Road,TRK278683573,1347,7,1,Delayed,34867.54
SYSSHP0005438,SHP0005438,PO665836,SUP820892,WH373903,2025-09-11,2025-09-27,2025-09-27,FedEx,Road,TRK891985245,840,5,0,Delivered,22338.18
SYSSHP0005439,SHP0005439,PO143147,SUP573489,WH324082,2025-11-06,2025-11-12,2025-11-14,FedEx,Road,TRK930295523,861,5,2,Delayed,21742.14
SYSSHP0005440,SHP0005440,PO677833,SUP807617,WH237174,2026-04-16,2026-05-02,2026-05-02,Blue Dart,Road,TRK981132564,461,3,0,Delivered,10327.88
SYSSHP0005441,SHP0005441,PO973891,SUP943718,WH686075,2025-11-05,2025-11-09,2025-11-09,Shadowfax,Road,TRK305266334,1173,4,0,Delivered,27675.46
SYSSHP0005442,SHP0005442,PO536201,SUP786735,WH412942,2025-11-15,2025-11-30,2025-11-30,FedEx,Road,TRK803774838,939,4,0,Delivered,20673.48
SYSSHP0005443,SHP0005443,PO256633,SUP346629,WH205907,2026-02-25,2026-03-09,2026-03-09,Shadowfax,Road,TRK720481765,2150,8,0,Delivered,53851.28
SYSSHP0005444,SHP0005444,PO488558,SUP156837,WH808011,2026-06-16,2026-07-02,2026-07-02,FedEx,Road,TRK856289388,1118,5,0,Delivered,29952.29
SYSSHP0005445,SHP0005445,PO148155,SUP812526,WH233470,2026-06-05,2026-06-25,2026-06-25,Blue Dart,Road,TRK971735162,19,1,0,Delivered,448.91
SYSSHP0005446,SHP0005446,PO522887,SUP529893,WH816751,2026-07-26,2026-08-14,2026-08-14,Shadowfax,Road,TRK485468639,1485,8,0,In Transit,34733.44
SYSSHP0005447,SHP0005447,PO916373,SUP233827,WH373903,2026-05-16,2026-05-29,2026-05-29,Delhivery,Road,TRK977388476,1330,8,0,Delivered,34886.62
SYSSHP0005448,SHP0005448,PO474799,SUP518373,WH377746,2025-08-25,2025-09-12,2025-09-14,DHL,Road,TRK415836079,686,5,2,Delayed,15422.2
SYSSHP0005449,SHP0005449,PO692794,SUP854717,WH322086,2026-05-27,2026-06-01,2026-06-01,Shadowfax,Road,TRK855913529,1146,5,0,Delivered,30505.6
SYSSHP0005450,SHP0005450,PO985701,SUP338533,WH808011,2025-10-27,2025-11-13,2025-11-13,Blue Dart,Rail,TRK822117559,503,3,0,Delivered,8008.55
SYSSHP0005451,SHP0005451,PO154301,SUP757937,WH555884,2026-03-14,2026-03-19,2026-03-19,DHL,Road,TRK888271051,1410,7,0,Delivered,35288.11
SYSSHP0005452,SHP0005452,PO120453,SUP774591,WH658582,2026-06-27,2026-07-14,2026-07-14,FedEx,Road,TRK354853727,25,1,0,Delivered,612.08
SYSSHP0005453,SHP0005453,PO773960,SUP384076,WH526117,2026-06-07,2026-06-21,2026-06-21,Delhivery,Road,TRK550766652,840,4,0,Delivered,22117.93
SYSSHP0005454,SHP0005454,PO761675,SUP943718,WH808011,2026-01-01,2026-01-05,2026-01-05,Blue Dart,Road,TRK861680312,720,5,0,Delivered,16555.4
SYSSHP0005455,SHP0005455,PO228844,SUP514850,WH460663,2025-12-19,2025-12-30,2025-12-30,Blue Dart,Road,TRK573894145,1689,6,0,Delivered,37691.12
SYSSHP0005456,SHP0005456,PO364309,SUP266931,WH482364,2026-08-02,2026-08-07,2026-08-07,DHL,Road,TRK824502504,20,1,0,In Transit,484.31
SYSSHP0005457,SHP0005457,PO145367,SUP487477,WH100425,2026-06-24,2026-07-07,2026-07-08,Blue Dart,Road,TRK175812697,1696,7,1,Delayed,44970.78
SYSSHP0005458,SHP0005458,PO542435,SUP624783,WH808011,2026-06-28,2026-07-09,2026-07-09,FedEx,Road,TRK976970789,1203,9,0,Delivered,27774.01
SYSSHP0005459,SHP0005459,PO492403,SUP943718,WH662336,2025-10-08,2025-10-14,2025-10-15,Blue Dart,Road,TRK117339727,479,2,1,Delayed,12924.17
SYSSHP0005460,SHP0005460,PO925646,SUP960394,WH237174,2025-10-09,2025-10-16,2025-10-16,Shadowfax,Road,TRK923397011,1331,6,0,Delivered,31506.96
SYSSHP0005461,SHP0005461,PO740975,SUP514850,WH324082,2025-11-03,2025-11-14,2025-11-14,Blue Dart,Road,TRK128723725,345,3,0,Delivered,7995.16
SYSSHP0005462,SHP0005462,PO546137,SUP946721,WH771088,2026-03-20,2026-04-07,2026-04-07,DHL,Rail,TRK687488867,1390,6,0,Delivered,26142.2
SYSSHP0005463,SHP0005463,PO230950,SUP266931,WH329974,2025-12-05,2025-12-10,2025-12-10,Delhivery,Road,TRK172716246,2420,6,0,Delivered,59299.68
SYSSHP0005464,SHP0005464,PO766057,SUP518373,WH262316,2026-06-12,2026-07-01,2026-07-01,FedEx,Rail,TRK148899466,923,4,0,Delivered,14342.37
SYSSHP0005465,SHP0005465,PO371182,SUP131244,WH526117,2026-05-15,2026-05-26,2026-05-26,FedEx,Road,TRK672260204,836,5,0,Delivered,20254.67
SYSSHP0005466,SHP0005466,PO667472,SUP103717,WH599948,2026-04-29,2026-06-02,2026-06-02,Ecom Express,Road,TRK613514110,1595,8,0,Delivered,41963.49
SYSSHP0005467,SHP0005467,PO333661,SUP943718,WH824586,2025-12-19,2025-12-25,2025-12-25,Blue Dart,Road,TRK400759695,322,4,0,Delivered,7386.21
SYSSHP0005468,SHP0005468,PO964120,SUP475190,WH690341,2026-07-23,2026-08-06,2026-08-06,DHL,Road,TRK427958727,937,4,0,In Transit,21221.69
SYSSHP0005469,SHP0005469,PO427721,SUP242254,WH356150,2026-03-19,2026-04-03,2026-04-03,Blue Dart,Road,TRK964136241,350,3,0,Delivered,7736.42
SYSSHP0005470,SHP0005470,PO401433,SUP969693,WH422451,2025-08-12,2025-08-31,2025-09-02,Shadowfax,Road,TRK413850386,1190,4,2,Delayed,26837.62
SYSSHP0005471,SHP0005471,PO835593,SUP757937,WH100425,2026-05-03,2026-05-08,2026-05-08,Shadowfax,Road,TRK588783380,1410,8,0,Delivered,35047.13
SYSSHP0005472,SHP0005472,PO877018,SUP338533,WH958179,2026-05-01,2026-05-19,2026-05-19,Delhivery,Road,TRK835118578,95,1,0,Delivered,2413.46
SYSSHP0005473,SHP0005473,PO195844,SUP717024,WH801474,2025-12-18,2025-12-31,2025-12-31,Shadowfax,Road,TRK598487737,2180,8,0,Delivered,49382.2
SYSSHP0005474,SHP0005474,PO851966,SUP528361,WH322086,2026-03-10,2026-03-28,2026-03-28,Ecom Express,Road,TRK914438043,474,4,0,Delivered,11753.55
SYSSHP0005475,SHP0005475,PO250141,SUP329974,WH322086,2026-03-10,2026-03-21,2026-03-21,FedEx,Road,TRK889790746,1492,9,0,Delivered,36091.14
SYSSHP0005476,SHP0005476,PO909921,SUP970127,WH997546,2025-09-26,2025-10-11,2025-10-16,FedEx,Road,TRK804677199,1059,6,5,Delayed,23702.84
SYSSHP0005477,SHP0005477,PO747480,SUP717889,WH274389,2026-03-10,2026-03-26,2026-03-26,Ecom Express,Road,TRK339666056,2150,6,0,Delivered,53908.28
SYSSHP0005478,SHP0005478,PO681061,SUP685181,WH829716,2025-10-16,2025-10-31,2025-10-31,Ecom Express,Road,TRK611693286,35,1,0,Delivered,809.34
SYSSHP0005479,SHP0005479,PO278584,SUP982554,WH205907,2026-06-23,2026-07-09,2026-07-09,DHL,Road,TRK442615053,345,3,0,Delivered,8179.23
SYSSHP0005480,SHP0005480,PO427814,SUP242254,WH658582,2026-06-14,2026-06-27,2026-06-27,FedEx,Road,TRK989379503,1326,6,0,Delivered,33973.39
SYSSHP0005481,SHP0005481,PO613019,SUP739244,WH686075,2026-07-12,2026-07-22,2026-07-22,Ecom Express,Road,TRK805792639,2180,6,0,Delivered,52349.86
SYSSHP0005482,SHP0005482,PO452309,SUP399105,WH324082,2026-02-09,2026-02-21,2026-02-21,Blue Dart,Road,TRK473486027,938,4,0,Delivered,24746.19
SYSSHP0005483,SHP0005483,PO767661,SUP284171,WH356150,2026-03-02,2026-03-12,2026-03-12,Blue Dart,Road,TRK923808427,953,4,0,Delivered,25656.95
SYSSHP0005484,SHP0005484,PO570010,SUP619389,WH555884,2025-12-02,2025-12-17,2025-12-17,Blue Dart,Road,TRK488369307,1605,9,0,Delivered,42536.73
SYSSHP0005485,SHP0005485,PO483906,SUP943170,WH322086,2025-10-09,2025-10-15,2025-10-15,Blue Dart,Road,TRK823994171,926,6,0,Delivered,22981.19
SYSSHP0005486,SHP0005486,PO559654,SUP739098,WH686075,2026-02-08,2026-02-27,2026-02-27,DHL,Road,TRK551483278,23,2,0,Delivered,609.09
SYSSHP0005487,SHP0005487,PO410165,SUP526156,WH997546,2025-08-16,2025-08-23,2025-08-25,Shadowfax,Road,TRK602791236,345,2,2,Delayed,9252.1
SYSSHP0005488,SHP0005488,PO473719,SUP786735,WH412942,2025-09-06,2025-09-23,2025-09-25,DHL,Road,TRK299620843,452,3,2,Delayed,10068.68
SYSSHP0005489,SHP0005489,PO581781,SUP492483,WH654634,2025-08-25,2025-09-10,2025-09-12,Delhivery,Road,TRK823454706,1009,5,2,Delayed,23810.44
SYSSHP0005490,SHP0005490,PO313043,SUP600149,WH356150,2025-10-31,2025-11-18,2025-11-18,Ecom Express,Road,TRK860430837,878,5,0,Delivered,21921.38
SYSSHP0005491,SHP0005491,PO131756,SUP340044,WH690341,2026-03-24,2026-03-27,2026-03-28,Ecom Express,Road,TRK677723166,500,4,1,Delayed,13430.12
SYSSHP0005492,SHP0005492,PO187184,SUP125611,WH377746,2025-10-27,2025-11-08,2025-11-08,Shadowfax,Road,TRK245410662,440,2,0,Delivered,11824.9
SYSSHP0005493,SHP0005493,PO965597,SUP841666,WH205907,2025-08-09,2025-08-26,2025-08-28,FedEx,Road,TRK937117049,40,1,2,Delayed,907.97
SYSSHP0005494,SHP0005494,PO547871,SUP284171,WH233470,2026-02-23,2026-03-06,2026-03-06,Ecom Express,Rail,TRK433241870,1664,5,0,Delivered,28251.33
SYSSHP0005495,SHP0005495,PO630608,SUP522179,WH930555,2026-02-03,2026-02-20,2026-02-20,Blue Dart,Road,TRK838823096,530,2,0,Delivered,12835.52
SYSSHP0005496,SHP0005496,PO171635,SUP807617,WH174441,2025-08-04,2025-08-20,2025-08-21,DHL,Road,TRK201767485,1669,6,1,Delayed,44584.09
SYSSHP0005497,SHP0005497,PO305834,SUP266931,WH519066,2025-12-10,2025-12-15,2025-12-15,FedEx,Rail,TRK619127738,1410,7,0,Delivered,21611.46
SYSSHP0005498,SHP0005498,PO431318,SUP314181,WH191161,2026-07-25,2026-08-17,2026-08-18,Delhivery,Road,TRK926341953,1156,4,1,In Transit,27121.75
SYSSHP0005499,SHP0005499,PO228164,SUP725550,WH658582,2026-03-29,2026-04-11,2026-04-11,Blue Dart,Rail,TRK964581639,1319,8,0,Delivered,19867.68
SYSSHP0005500,SHP0005500,PO792997,SUP426147,WH233470,2025-10-20,2025-10-31,2025-10-31,Delhivery,Road,TRK360046848,1330,9,0,Delivered,30304.25
SYSSHP0005501,SHP0005501,PO951619,SUP529893,WH519066,2026-06-13,2026-07-02,2026-07-02,Delhivery,Road,TRK943778802,1248,8,0,Delivered,32165.44
SYSSHP0005502,SHP0005502,PO691947,SUP131244,WH567574,2025-09-21,2025-10-02,2025-10-02,FedEx,Road,TRK808032900,29,1,0,Delivered,699.36
SYSSHP0005503,SHP0005503,PO297123,SUP194689,WH930555,2025-12-14,2025-12-27,2025-12-27,DHL,Road,TRK745017365,930,5,0,Delivered,24232.48
SYSSHP0005504,SHP0005504,PO870934,SUP314181,WH322086,2026-05-07,2026-05-31,2026-05-31,Delhivery,Rail,TRK651287387,1691,5,0,Delivered,32011.39
SYSSHP0005505,SHP0005505,PO721270,SUP399105,WH599948,2025-10-11,2025-10-21,2025-10-21,Ecom Express,Road,TRK272704768,1250,7,0,Delivered,29272.69
SYSSHP0005506,SHP0005506,PO425469,SUP923927,WH274389,2026-07-24,2026-08-14,2026-08-14,Blue Dart,Road,TRK213045799,365,3,0,In Transit,9725.59
SYSSHP0005507,SHP0005507,PO243184,SUP770487,WH237174,2026-06-09,2026-06-21,2026-06-21,DHL,Road,TRK363132261,930,4,0,Delivered,21091.93
SYSSHP0005508,SHP0005508,PO759664,SUP738720,WH785197,2026-06-26,2026-07-13,2026-07-13,DHL,Road,TRK204042745,471,4,0,Delivered,11563.3
SYSSHP0005509,SHP0005509,PO155216,SUP350405,WH770487,2026-07-06,2026-07-21,2026-07-21,FedEx,Road,TRK161063165,2150,8,0,Delivered,47531.92
SYSSHP0005510,SHP0005510,PO822986,SUP891937,WH816751,2025-12-06,2025-12-11,2025-12-11,Delhivery,Road,TRK480211687,855,5,0,Delivered,22607.48
SYSSHP0005511,SHP0005511,PO456813,SUP206851,WH205907,2025-08-25,2025-08-30,2025-08-30,Delhivery,Road,TRK438446028,1698,8,0,Delivered,38132.07
SYSSHP0005512,SHP0005512,PO345317,SUP522179,WH958179,2025-08-10,2025-08-27,2025-08-27,DHL,Road,TRK376847654,1629,6,0,Delivered,36727.6
SYSSHP0005513,SHP0005513,PO199824,SUP464863,WH379766,2025-09-28,2025-10-09,2025-10-11,Blue Dart,Road,TRK787278212,150,2,2,Delayed,3403.13
SYSSHP0005514,SHP0005514,PO647427,SUP739244,WH262316,2026-03-18,2026-03-29,2026-03-29,FedEx,Road,TRK797519047,1410,6,0,Delivered,35130.56
SYSSHP0005515,SHP0005515,PO508800,SUP437758,WH997546,2026-05-02,2026-05-14,2026-05-14,Delhivery,Road,TRK180946577,408,3,0,Delivered,10970.65
SYSSHP0005516,SHP0005516,PO411994,SUP555052,WH262316,2026-07-24,2026-08-04,2026-08-04,FedEx,Road,TRK802211936,530,4,0,In Transit,14273.78
