PurchaseOrderItemSysID,PurchaseOrderItemID,PurchaseOrderID,ProductID,QuantityOrdered,ReceivedQuantity,AcceptedQuantity,QuotedUnitCost,TotalItemCost,InspectionStatus,LineAmountBeforeTax,TaxRate,TaxAmount,LineAmountAfterTax
SYSPOI0037860,POI635509,PO452240,PROD140932,282,282,275,149.71,42218.22,Passed with Observations,42218.22,12,5066.19,47284.41
SYSPOI0037861,POI316466,PO729288,PROD158896,351,335,317,106.29,37307.79,Failed,37307.79,12,4476.93,41784.72
SYSPOI0037862,POI788478,PO729288,PROD943700,214,214,201,1918.13,410479.82,Failed,410479.82,12,49257.58,459737.4
SYSPOI0037863,POI109317,PO729288,PROD375097,361,361,345,350.92,126682.12,Passed with Observations,126682.12,12,15201.85,141883.97
SYSPOI0037864,POI887179,PO729288,PROD982885,311,306,286,104.62,32536.82,Failed,32536.82,12,3904.42,36441.24
SYSPOI0037865,POI576658,PO729288,PROD553014,398,386,372,356.16,141751.68,Passed with Observations,141751.68,12,17010.2,158761.88
SYSPOI0037866,POI398507,PO729288,PROD302897,349,349,339,235.47,82179.03,Passed with Observations,82179.03,5,4108.95,86287.98
SYSPOI0037867,POI128159,PO729288,PROD851413,93,93,88,1563.55,145410.15,Failed,145410.15,12,17449.22,162859.37
SYSPOI0037868,POI222456,PO729288,PROD740725,266,266,251,2038.76,542310.16,Failed,542310.16,12,65077.22,607387.38
SYSPOI0037869,POI565178,PO875521,PROD851763,18,17,17,25461.35,458304.3,Passed,458304.3,18,82494.77,540799.07
SYSPOI0037870,POI756806,PO875521,PROD533911,13,13,13,76640.94,996332.22,Passed,996332.22,18,179339.8,1175672.02
SYSPOI0037871,POI180005,PO875521,PROD409355,39,38,37,50923.35,1986010.65,Passed with Observations,1986010.65,18,357481.92,2343492.57
SYSPOI0037872,POI333019,PO875521,PROD926730,22,22,22,20230.71,445075.62,Passed,445075.62,18,80113.61,525189.23
SYSPOI0037873,POI316943,PO764123,PROD975679,191,183,180,2399.17,458241.47,Passed with Observations,458241.47,12,54988.98,513230.45
SYSPOI0037874,POI443545,PO764123,PROD525556,360,360,356,2485.52,894787.2,Passed with Observations,894787.2,12,107374.46,1002161.66
SYSPOI0037875,POI829345,PO764123,PROD666432,25,24,24,63953.13,1598828.25,Passed,1598828.25,18,287789.09,1886617.34
SYSPOI0037876,POI495093,PO764123,PROD708798,28,27,26,73300.04,2052401.12,Passed with Observations,2052401.12,18,369432.2,2421833.32
SYSPOI0037877,POI510939,PO764123,PROD418672,863,863,851,187.92,162174.96,Passed with Observations,162174.96,5,8108.75,170283.71
SYSPOI0037878,POI938088,PO764123,PROD896204,1187,1187,1160,568.57,674892.59,Passed with Observations,674892.59,5,33744.63,708637.22
SYSPOI0037879,POI912317,PO764123,PROD343807,852,852,832,141.59,120634.68,Passed with Observations,120634.68,5,6031.73,126666.41
SYSPOI0037880,POI175631,PO764123,PROD165142,1022,1022,1009,528.98,540617.56,Passed with Observations,540617.56,5,27030.88,567648.44
SYSPOI0037881,POI528833,PO537763,PROD265080,317,317,297,159.51,50564.67,Failed,50564.67,12,6067.76,56632.43
SYSPOI0037882,POI169501,PO537763,PROD678727,678,678,634,256.65,174008.7,Failed,174008.7,12,20881.04,194889.74
SYSPOI0037883,POI800750,PO537763,PROD572436,900,900,842,296.51,266859.0,Failed,266859.0,12,32023.08,298882.08
SYSPOI0037884,POI539818,PO537763,PROD484682,154,153,143,225.42,34714.68,Failed,34714.68,12,4165.76,38880.44
SYSPOI0037885,POI114908,PO537763,PROD510623,301,298,291,447.3,134637.3,Passed with Observations,134637.3,12,16156.48,150793.78
SYSPOI0037886,POI299434,PO537763,PROD214576,1216,1216,1149,354.58,431169.28,Failed,431169.28,12,51740.31,482909.59
SYSPOI0037887,POI653803,PO537763,PROD119524,29,29,26,56652.96,1642935.84,Failed,1642935.84,18,295728.45,1938664.29
SYSPOI0037888,POI568053,PO537763,PROD407757,1303,1303,1238,380.5,495791.5,Passed with Observations,495791.5,12,59494.98,555286.48
SYSPOI0037889,POI381135,PO636708,PROD986593,36,36,36,88763.05,3195469.8,Passed,3195469.8,18,575184.56,3770654.36
SYSPOI0037890,POI586102,PO636708,PROD322182,27,27,27,140965.47,3806067.69,Passed,3806067.69,18,685092.18,4491159.87
SYSPOI0037891,POI155885,PO636708,PROD255851,471,471,464,161.44,76038.24,Passed with Observations,76038.24,12,9124.59,85162.83
SYSPOI0037892,POI243486,PO636708,PROD507746,775,775,759,152.6,118265.0,Passed with Observations,118265.0,12,14191.8,132456.8
SYSPOI0037893,POI798622,PO636708,PROD761532,33,33,33,116210.3,3834939.9,Passed,3834939.9,18,690289.18,4525229.08
SYSPOI0037894,POI318254,PO636708,PROD565776,296,294,287,686.23,203124.08,Passed with Observations,203124.08,12,24374.89,227498.97
SYSPOI0037895,POI489064,PO807137,PROD818699,26,26,24,59914.09,1557766.34,Failed,1557766.34,18,280397.94,1838164.28
SYSPOI0037896,POI378101,PO807137,PROD140932,484,469,444,153.78,74429.52,Failed,74429.52,12,8931.54,83361.06
SYSPOI0037897,POI708347,PO807137,PROD213475,102,102,96,1664.17,169745.34,Failed,169745.34,12,20369.44,190114.78
SYSPOI0037898,POI795100,PO807137,PROD644932,172,169,164,1409.57,242446.04,Passed with Observations,242446.04,12,29093.52,271539.56
SYSPOI0037899,POI951456,PO807137,PROD431699,431,431,406,425.49,183386.19,Failed,183386.19,5,9169.31,192555.5
SYSPOI0037900,POI743438,PO807137,PROD626690,1025,990,945,247.88,254077.0,Passed with Observations,254077.0,12,30489.24,284566.24
SYSPOI0037901,POI659773,PO807137,PROD159532,223,223,215,495.56,110509.88,Passed with Observations,110509.88,12,13261.19,123771.07
SYSPOI0037902,POI201173,PO807137,PROD962287,350,350,322,64.84,22694.0,Failed,22694.0,12,2723.28,25417.28
SYSPOI0037903,POI534062,PO898000,PROD912233,396,396,376,166.7,66013.2,Failed,66013.2,12,7921.58,73934.78
SYSPOI0037904,POI210988,PO898000,PROD326130,1234,1234,1201,436.36,538468.24,Passed with Observations,538468.24,12,64616.19,603084.43
SYSPOI0037905,POI704532,PO898000,PROD277193,495,495,460,845.82,418680.9,Failed,418680.9,5,20934.04,439614.94
SYSPOI0037906,POI476228,PO898000,PROD222629,1061,1017,972,162.31,172210.91,Passed with Observations,172210.91,12,20665.31,192876.22
SYSPOI0037907,POI438655,PO898000,PROD260626,1424,1404,1352,127.53,181602.72,Passed with Observations,181602.72,12,21792.33,203395.05
SYSPOI0037908,POI270232,PO898000,PROD546815,40,40,39,77119.51,3084780.4,Passed with Observations,3084780.4,18,555260.47,3640040.87
SYSPOI0037909,POI436671,PO898000,PROD482614,34,33,31,118896.17,4042469.78,Failed,4042469.78,18,727644.56,4770114.34
SYSPOI0037910,POI917915,PO898000,PROD630041,37,36,34,51741.33,1914429.21,Failed,1914429.21,18,344597.26,2259026.47
SYSPOI0037911,POI942110,PO368891,PROD553014,390,337,332,391.31,152610.9,Passed with Observations,152610.9,12,18313.31,170924.21
SYSPOI0037912,POI548830,PO368891,PROD558723,275,275,266,887.6,244090.0,Passed with Observations,244090.0,12,29290.8,273380.8
SYSPOI0037913,POI310237,PO368891,PROD321275,657,657,640,747.14,490870.98,Passed with Observations,490870.98,5,24543.55,515414.53
SYSPOI0037914,POI482998,PO852675,PROD984247,163,157,157,172.21,28070.23,Passed,28070.23,12,3368.43,31438.66
SYSPOI0037915,POI513382,PO852675,PROD695551,17,16,16,81797.61,1390559.37,Passed,1390559.37,18,250300.69,1640860.06
SYSPOI0037916,POI689670,PO852675,PROD565776,330,322,320,721.29,238025.7,Passed with Observations,238025.7,12,28563.08,266588.78
SYSPOI0037917,POI750662,PO852675,PROD317782,292,292,290,238.11,69528.12,Passed with Observations,69528.12,12,8343.37,77871.49
SYSPOI0037918,POI932260,PO192565,PROD454992,1157,1157,1143,225.34,260718.38,Passed with Observations,260718.38,5,13035.92,273754.3
SYSPOI0037919,POI231636,PO192565,PROD220936,1399,1399,1383,437.49,612048.51,Passed with Observations,612048.51,12,73445.82,685494.33
SYSPOI0037920,POI125705,PO192565,PROD546768,274,265,262,142.77,39118.98,Passed with Observations,39118.98,12,4694.28,43813.26
SYSPOI0037921,POI649760,PO192565,PROD976325,98,98,96,118.74,11636.52,Passed with Observations,11636.52,12,1396.38,13032.9
SYSPOI0037922,POI382305,PO192565,PROD391865,449,431,422,39.68,17816.32,Passed with Observations,17816.32,12,2137.96,19954.28
SYSPOI0037923,POI269621,PO322393,PROD381607,1306,1274,1176,376.23,491356.38,Failed,491356.38,5,24567.82,515924.2
SYSPOI0037924,POI501573,PO322393,PROD700067,655,649,617,759.55,497505.25,Passed with Observations,497505.25,5,24875.26,522380.51
SYSPOI0037925,POI426145,PO322393,PROD484682,310,310,292,234.83,72797.3,Failed,72797.3,12,8735.68,81532.98
SYSPOI0037926,POI961682,PO322393,PROD896204,501,501,467,571.95,286546.95,Failed,286546.95,5,14327.35,300874.3
SYSPOI0037927,POI372774,PO322393,PROD865470,395,395,378,195.5,77222.5,Passed with Observations,77222.5,12,9266.7,86489.2
SYSPOI0037928,POI394593,PO742643,PROD735053,17,17,17,63957.72,1087281.24,Passed,1087281.24,18,195710.62,1282991.86
SYSPOI0037929,POI690794,PO742643,PROD595351,21,20,20,17344.9,364242.9,Passed,364242.9,18,65563.72,429806.62
SYSPOI0037930,POI872222,PO742643,PROD806004,21,21,20,90103.58,1892175.18,Passed with Observations,1892175.18,18,340591.53,2232766.71
SYSPOI0037931,POI311071,PO742643,PROD410401,1392,1392,1374,786.79,1095211.68,Passed with Observations,1095211.68,5,54760.58,1149972.26
SYSPOI0037932,POI942363,PO742643,PROD555292,34,34,34,83712.92,2846239.28,Passed,2846239.28,18,512323.07,3358562.35
SYSPOI0037933,POI492821,PO748789,PROD140932,358,358,347,148.47,53152.26,Passed with Observations,53152.26,12,6378.27,59530.53
SYSPOI0037934,POI606724,PO748789,PROD986982,31,31,30,49143.96,1523462.76,Passed with Observations,1523462.76,18,274223.3,1797686.06
SYSPOI0037935,POI583331,PO748789,PROD412999,144,144,140,271.86,39147.84,Passed with Observations,39147.84,12,4697.74,43845.58
SYSPOI0037936,POI223069,PO712923,PROD885342,460,0,0,559.6,257416.0,Not Inspected,257416.0,12,30889.92,288305.92
SYSPOI0037937,POI152642,PO712923,PROD407757,684,0,0,367.42,251315.28,Not Inspected,251315.28,12,30157.83,281473.11
SYSPOI0037938,POI962117,PO712923,PROD943700,316,0,0,1923.88,607946.08,Not Inspected,607946.08,12,72953.53,680899.61
SYSPOI0037939,POI150312,PO712923,PROD896204,881,0,0,539.9,475651.9,Not Inspected,475651.9,5,23782.6,499434.5
SYSPOI0037940,POI458419,PO712923,PROD722780,448,0,0,417.1,186860.8,Not Inspected,186860.8,12,22423.3,209284.1
SYSPOI0037941,POI288394,PO712923,PROD648410,474,0,0,221.39,104938.86,Not Inspected,104938.86,12,12592.66,117531.52
SYSPOI0037942,POI737533,PO712923,PROD724756,1107,0,0,349.92,387361.44,Not Inspected,387361.44,12,46483.37,433844.81
SYSPOI0037943,POI771983,PO246728,PROD729371,740,740,735,397.38,294061.2,Passed with Observations,294061.2,5,14703.06,308764.26
SYSPOI0037944,POI737890,PO246728,PROD861319,37,36,35,30705.38,1136099.06,Passed with Observations,1136099.06,18,204497.83,1340596.89
SYSPOI0037945,POI757799,PO246728,PROD869864,354,354,348,271.73,96192.42,Passed with Observations,96192.42,5,4809.62,101002.04
SYSPOI0037946,POI522642,PO246728,PROD392670,567,567,554,206.7,117198.9,Passed with Observations,117198.9,5,5859.94,123058.84
SYSPOI0037947,POI712476,PO246728,PROD986593,32,31,30,86257.71,2760246.72,Passed with Observations,2760246.72,18,496844.41,3257091.13
SYSPOI0037948,POI437308,PO246728,PROD453961,33,32,32,107131.09,3535325.97,Passed,3535325.97,18,636358.67,4171684.64
SYSPOI0037949,POI860626,PO246728,PROD286450,21,20,20,89723.1,1884185.1,Passed,1884185.1,18,339153.32,2223338.42
SYSPOI0037950,POI258522,PO528020,PROD749137,35,35,34,127943.93,4478037.55,Passed with Observations,4478037.55,18,806046.76,5284084.31
SYSPOI0037951,POI555653,PO528020,PROD906010,991,991,972,468.7,464481.7,Passed with Observations,464481.7,12,55737.8,520219.5
SYSPOI0037952,POI284620,PO528020,PROD707314,1482,1482,1461,164.4,243640.8,Passed with Observations,243640.8,12,29236.9,272877.7
SYSPOI0037953,POI290123,PO528020,PROD393992,430,387,379,123.91,53281.3,Passed with Observations,53281.3,12,6393.76,59675.06
SYSPOI0037954,POI365071,PO528020,PROD772124,31,31,31,110724.89,3432471.59,Passed,3432471.59,18,617844.89,4050316.48
SYSPOI0037955,POI918930,PO528020,PROD645007,1410,1410,1389,1068.79,1506993.9,Passed with Observations,1506993.9,5,75349.7,1582343.6
SYSPOI0037956,POI289231,PO528020,PROD508396,16,16,16,55324.22,885187.52,Passed,885187.52,18,159333.75,1044521.27
SYSPOI0037957,POI574372,PO528020,PROD123682,1161,1161,1128,49.98,58026.78,Passed with Observations,58026.78,12,6963.21,64989.99
SYSPOI0037958,POI239362,PO863859,PROD409355,22,22,21,50552.33,1112151.26,Passed with Observations,1112151.26,18,200187.23,1312338.49
SYSPOI0037959,POI427313,PO863859,PROD337547,300,300,296,1132.47,339741.0,Passed with Observations,339741.0,5,16987.05,356728.05
SYSPOI0037960,POI695667,PO863859,PROD867541,605,605,594,272.59,164916.95,Passed with Observations,164916.95,5,8245.85,173162.8
SYSPOI0037961,POI863457,PO863859,PROD239613,22,22,22,69803.64,1535680.08,Passed,1535680.08,18,276422.41,1812102.49
SYSPOI0037962,POI582042,PO863859,PROD851763,17,17,17,25308.59,430246.03,Passed,430246.03,18,77444.29,507690.32
SYSPOI0037963,POI661510,PO863859,PROD570711,30,30,29,69197.99,2075939.7,Passed with Observations,2075939.7,18,373669.15,2449608.85
SYSPOI0037964,POI478910,PO823600,PROD321275,514,514,506,747.14,384029.96,Passed with Observations,384029.96,5,19201.5,403231.46
SYSPOI0037965,POI851879,PO823600,PROD553014,498,498,491,391.31,194872.38,Passed with Observations,194872.38,12,23384.69,218257.07
SYSPOI0037966,POI434906,PO823600,PROD940247,724,724,712,39.14,28337.36,Passed with Observations,28337.36,12,3400.48,31737.84
SYSPOI0037967,POI836334,PO823600,PROD551860,784,784,776,454.56,356375.04,Passed with Observations,356375.04,5,17818.75,374193.79
SYSPOI0037968,POI178636,PO823600,PROD860242,238,238,234,820.55,195290.9,Passed with Observations,195290.9,12,23434.91,218725.81
SYSPOI0037969,POI780404,PO231350,PROD446479,425,407,406,142.13,60405.25,Passed with Observations,60405.25,12,7248.63,67653.88
SYSPOI0037970,POI422413,PO231350,PROD475691,175,175,173,387.05,67733.75,Passed with Observations,67733.75,12,8128.05,75861.8
SYSPOI0037971,POI552458,PO231350,PROD783414,1170,1153,1150,346.56,405475.2,Passed with Observations,405475.2,5,20273.76,425748.96
SYSPOI0037972,POI248778,PO231350,PROD729371,300,300,299,425.59,127677.0,Passed with Observations,127677.0,5,6383.85,134060.85
SYSPOI0037973,POI294555,PO231350,PROD420297,148,148,147,297.64,44050.72,Passed with Observations,44050.72,12,5286.09,49336.81
SYSPOI0037974,POI305075,PO231350,PROD550797,903,903,899,617.94,557999.82,Passed with Observations,557999.82,5,27899.99,585899.81
SYSPOI0037975,POI375053,PO231350,PROD482584,148,148,148,816.87,120896.76,Passed,120896.76,12,14507.61,135404.37
SYSPOI0037976,POI520498,PO231350,PROD202365,173,173,171,578.09,100009.57,Passed with Observations,100009.57,12,12001.15,112010.72
SYSPOI0037977,POI903848,PO529042,PROD172306,34,0,0,52338.53,1779510.02,Not Inspected,1779510.02,18,320311.8,2099821.82
SYSPOI0037978,POI757452,PO529042,PROD169403,175,0,0,242.21,42386.75,Not Inspected,42386.75,12,5086.41,47473.16
SYSPOI0037979,POI862291,PO529042,PROD132316,13,0,0,88348.18,1148526.34,Not Inspected,1148526.34,18,206734.74,1355261.08
SYSPOI0037980,POI925678,PO529042,PROD160718,423,0,0,366.4,154987.2,Not Inspected,154987.2,12,18598.46,173585.66
SYSPOI0037981,POI582564,PO529042,PROD478666,569,0,0,409.1,232777.9,Not Inspected,232777.9,5,11638.9,244416.8
SYSPOI0037982,POI147876,PO651513,PROD544730,223,0,0,456.67,101837.41,Not Inspected,101837.41,12,12220.49,114057.9
SYSPOI0037983,POI826352,PO651513,PROD308296,103,0,0,167.94,17297.82,Not Inspected,17297.82,12,2075.74,19373.56
SYSPOI0037984,POI732428,PO651513,PROD546768,167,0,0,134.77,22506.59,Not Inspected,22506.59,12,2700.79,25207.38
SYSPOI0037985,POI199541,PO651513,PROD446479,133,0,0,136.09,18099.97,Not Inspected,18099.97,12,2172.0,20271.97
SYSPOI0037986,POI731128,PO651513,PROD483629,486,0,0,255.66,124250.76,Not Inspected,124250.76,12,14910.09,139160.85
SYSPOI0037987,POI759779,PO651513,PROD847006,31,0,0,84655.5,2624320.5,Not Inspected,2624320.5,18,472377.69,3096698.19
SYSPOI0037988,POI873071,PO125768,PROD874814,934,934,903,699.52,653351.68,Passed with Observations,653351.68,5,32667.58,686019.26
SYSPOI0037989,POI780214,PO125768,PROD729371,1320,1320,1226,374.75,494670.0,Failed,494670.0,5,24733.5,519403.5
SYSPOI0037990,POI802424,PO125768,PROD494956,806,806,778,669.86,539907.16,Passed with Observations,539907.16,5,26995.36,566902.52
SYSPOI0037991,POI177402,PO125768,PROD837954,1431,1431,1365,1081.71,1547927.01,Passed with Observations,1547927.01,5,77396.35,1625323.36
SYSPOI0037992,POI804198,PO125768,PROD571832,303,291,280,2353.64,713152.92,Passed with Observations,713152.92,12,85578.35,798731.27
SYSPOI0037993,POI940263,PO125768,PROD159532,253,253,241,504.86,127729.58,Passed with Observations,127729.58,12,15327.55,143057.13
SYSPOI0037994,POI266540,PO125768,PROD376807,404,404,387,256.18,103496.72,Passed with Observations,103496.72,12,12419.61,115916.33
SYSPOI0037995,POI149804,PO920318,PROD413369,16,15,14,103529.08,1656465.28,Failed,1656465.28,18,298163.75,1954629.03
SYSPOI0037996,POI706132,PO920318,PROD700067,478,478,463,759.55,363064.9,Passed with Observations,363064.9,5,18153.24,381218.14
SYSPOI0037997,POI672389,PO920318,PROD865470,363,347,336,195.5,70966.5,Passed with Observations,70966.5,12,8515.98,79482.48
SYSPOI0037998,POI409975,PO920318,PROD600935,25,24,23,133101.56,3327539.0,Passed with Observations,3327539.0,18,598957.02,3926496.02
SYSPOI0037999,POI647970,PO920318,PROD199807,29,28,26,42697.34,1238222.86,Failed,1238222.86,18,222880.11,1461102.97
SYSPOI0038000,POI328234,PO920318,PROD896204,849,823,765,571.95,485585.55,Failed,485585.55,5,24279.28,509864.83
SYSPOI0038001,POI843657,PO920318,PROD418672,975,975,955,186.39,181730.25,Passed with Observations,181730.25,5,9086.51,190816.76
SYSPOI0038002,POI356463,PO920318,PROD484682,406,406,389,234.83,95340.98,Passed with Observations,95340.98,12,11440.92,106781.9
SYSPOI0038003,POI868098,PO720887,PROD219946,10,10,10,28287.71,282877.1,Passed,282877.1,18,50917.88,333794.98
SYSPOI0038004,POI368359,PO720887,PROD933197,299,299,291,1051.47,314389.53,Passed with Observations,314389.53,12,37726.74,352116.27
SYSPOI0038005,POI891973,PO720887,PROD671858,205,201,197,754.76,154725.8,Passed with Observations,154725.8,12,18567.1,173292.9
SYSPOI0038006,POI301564,PO720887,PROD255061,12,12,12,25519.24,306230.88,Passed,306230.88,18,55121.56,361352.44
SYSPOI0038007,POI992018,PO639726,PROD497108,19,19,19,83422.18,1585021.42,Passed,1585021.42,18,285303.86,1870325.28
SYSPOI0038008,POI114985,PO639726,PROD616554,168,166,165,2372.28,398543.04,Passed with Observations,398543.04,12,47825.16,446368.2
SYSPOI0038009,POI504192,PO639726,PROD558723,413,413,410,937.64,387245.32,Passed with Observations,387245.32,12,46469.44,433714.76
SYSPOI0038010,POI622419,PO821196,PROD546815,10,10,10,80808.3,808083.0,Passed,808083.0,18,145454.94,953537.94
SYSPOI0038011,POI646515,PO821196,PROD728437,16,16,16,52491.82,839869.12,Passed,839869.12,18,151176.44,991045.56
SYSPOI0038012,POI553014,PO821196,PROD409355,31,30,29,51836.74,1606938.94,Passed with Observations,1606938.94,18,289249.01,1896187.95
SYSPOI0038013,POI125799,PO821196,PROD465962,29,25,25,102347.8,2968086.2,Passed,2968086.2,18,534255.52,3502341.72
SYSPOI0038014,POI452560,PO821196,PROD675898,16,16,16,69751.66,1116026.56,Passed,1116026.56,18,200884.78,1316911.34
SYSPOI0038015,POI375097,PO514369,PROD729371,1019,0,0,425.59,433676.21,Not Inspected,433676.21,5,21683.81,455360.02
SYSPOI0038016,POI998088,PO514369,PROD220936,1403,0,0,463.38,650122.14,Not Inspected,650122.14,12,78014.66,728136.8
SYSPOI0038017,POI432297,PO514369,PROD586819,92,0,0,697.56,64175.52,Not Inspected,64175.52,12,7701.06,71876.58
SYSPOI0038018,POI760181,PO296357,PROD302177,150,150,146,779.69,116953.5,Passed with Observations,116953.5,12,14034.42,130987.92
SYSPOI0038019,POI563266,PO296357,PROD341162,1287,1287,1250,639.51,823049.37,Passed with Observations,823049.37,5,41152.47,864201.84
SYSPOI0038020,POI669041,PO296357,PROD764000,1358,1358,1316,881.13,1196574.54,Passed with Observations,1196574.54,5,59828.73,1256403.27
SYSPOI0038021,POI544585,PO296357,PROD874814,1397,1397,1349,663.48,926881.56,Passed with Observations,926881.56,5,46344.08,973225.64
