WeatherSysID,WeatherID,City,State,Date,TemperatureC,HumidityPercent,RainfallMM,WindSpeedKmph,WeatherCondition,WeatherSeverity
SYSWEA0008203,WTH918996,Coimbatore,Tamil Nadu,2024-09-22,30,83,109,33,Heavy Rain,High
SYSWEA0008204,WTH394850,New Delhi,Delhi,2024-09-23,30,49,15,5,Rain,Moderate
SYSWEA0008205,WTH208679,Mumbai,Maharashtra,2024-09-23,28,74,80,12,Cloudy,Normal
SYSWEA0008206,WTH128410,Bengaluru,Karnataka,2024-09-23,27,92,12,15,Cloudy,Normal
SYSWEA0008207,WTH916014,Chennai,Tamil Nadu,2024-09-23,32,69,18,5,Rain,Moderate
SYSWEA0008208,WTH549567,Ahmedabad,Gujarat,2024-09-23,30,54,63,47,Storm,Severe
SYSWEA0008209,WTH784004,Noida,Uttar Pradesh,2024-09-23,31,67,69,20,Rain,Moderate
SYSWEA0008210,WTH429754,Pune,Maharashtra,2024-09-23,28,59,19,19,Cloudy,Normal
SYSWEA0008211,WTH312375,Ghaziabad,Uttar Pradesh,2024-09-23,35,65,87,18,Rain,Moderate
SYSWEA0008212,WTH302933,Lucknow,Uttar Pradesh,2024-09-23,35,66,13,20,Rain,Moderate
SYSWEA0008213,WTH311023,Kanpur,Uttar Pradesh,2024-09-23,27,73,81,9,Cloudy,Normal
SYSWEA0008214,WTH738274,Nagpur,Maharashtra,2024-09-23,26,47,73,22,Heavy Rain,High
SYSWEA0008215,WTH761551,Mangalore,Karnataka,2024-09-23,25,95,117,21,Heavy Rain,High
SYSWEA0008216,WTH245341,Coimbatore,Tamil Nadu,2024-09-23,27,84,28,32,Heavy Rain,High
SYSWEA0008217,WTH980274,New Delhi,Delhi,2024-09-24,27,41,82,33,Heavy Rain,High
SYSWEA0008218,WTH630040,Mumbai,Maharashtra,2024-09-24,31,77,136,25,Heavy Rain,High
SYSWEA0008219,WTH111820,Bengaluru,Karnataka,2024-09-24,22,91,76,32,Heavy Rain,High
SYSWEA0008220,WTH267383,Chennai,Tamil Nadu,2024-09-24,31,60,91,7,Cloudy,Normal
SYSWEA0008221,WTH487433,Ahmedabad,Gujarat,2024-09-24,36,66,12,10,Rain,Moderate
SYSWEA0008222,WTH542802,Noida,Uttar Pradesh,2024-09-24,35,45,44,5,Rain,Moderate
SYSWEA0008223,WTH761961,Pune,Maharashtra,2024-09-24,23,84,87,25,Heavy Rain,High
SYSWEA0008224,WTH733868,Ghaziabad,Uttar Pradesh,2024-09-24,28,53,88,34,Heavy Rain,High
SYSWEA0008225,WTH656974,Lucknow,Uttar Pradesh,2024-09-24,27,68,37,6,Rain,Moderate
SYSWEA0008226,WTH860666,Kanpur,Uttar Pradesh,2024-09-24,31,53,81,16,Cloudy,Normal
SYSWEA0008227,WTH701374,Nagpur,Maharashtra,2024-09-24,30,51,69,52,Storm,Severe
SYSWEA0008228,WTH536708,Mangalore,Karnataka,2024-09-24,27,71,195,13,Rain,Moderate
SYSWEA0008229,WTH871992,Coimbatore,Tamil Nadu,2024-09-24,30,75,75,49,Storm,Severe
SYSWEA0008230,WTH327070,New Delhi,Delhi,2024-09-25,29,75,59,8,Rain,Moderate
SYSWEA0008231,WTH412102,Mumbai,Maharashtra,2024-09-25,25,69,128,18,Cloudy,Normal
SYSWEA0008232,WTH766279,Bengaluru,Karnataka,2024-09-25,26,53,104,20,Cloudy,Normal
SYSWEA0008233,WTH982758,Chennai,Tamil Nadu,2024-09-25,28,79,19,20,Heavy Rain,High
SYSWEA0008234,WTH840335,Ahmedabad,Gujarat,2024-09-25,30,79,52,30,Heavy Rain,High
SYSWEA0008235,WTH870653,Noida,Uttar Pradesh,2024-09-25,30,88,66,18,Rain,Moderate
SYSWEA0008236,WTH449840,Pune,Maharashtra,2024-09-25,30,83,94,7,Rain,Moderate
SYSWEA0008237,WTH346347,Ghaziabad,Uttar Pradesh,2024-09-25,32,85,72,23,Heavy Rain,High
SYSWEA0008238,WTH958310,Lucknow,Uttar Pradesh,2024-09-25,34,80,35,14,Cloudy,Normal
SYSWEA0008239,WTH244205,Kanpur,Uttar Pradesh,2024-09-25,28,50,71,32,Heavy Rain,High
SYSWEA0008240,WTH358213,Nagpur,Maharashtra,2024-09-25,33,52,77,28,Heavy Rain,High
SYSWEA0008241,WTH571421,Mangalore,Karnataka,2024-09-25,24,76,182,40,Storm,Severe
SYSWEA0008242,WTH528345,Coimbatore,Tamil Nadu,2024-09-25,22,69,71,35,Heavy Rain,High
SYSWEA0008243,WTH561930,New Delhi,Delhi,2024-09-26,29,62,14,20,Heavy Rain,High
SYSWEA0008244,WTH901084,Mumbai,Maharashtra,2024-09-26,29,98,122,5,Rain,Moderate
SYSWEA0008245,WTH504954,Bengaluru,Karnataka,2024-09-26,26,57,79,33,Heavy Rain,High
SYSWEA0008246,WTH635820,Chennai,Tamil Nadu,2024-09-26,26,68,129,35,Heavy Rain,High
SYSWEA0008247,WTH431450,Ahmedabad,Gujarat,2024-09-26,32,77,51,9,Rain,Moderate
SYSWEA0008248,WTH521423,Noida,Uttar Pradesh,2024-09-26,31,56,29,18,Rain,Moderate
SYSWEA0008249,WTH585725,Pune,Maharashtra,2024-09-26,24,79,114,6,Rain,Moderate
SYSWEA0008250,WTH145792,Ghaziabad,Uttar Pradesh,2024-09-26,29,45,63,28,Heavy Rain,High
SYSWEA0008251,WTH209275,Lucknow,Uttar Pradesh,2024-09-26,27,67,22,13,Rain,Moderate
SYSWEA0008252,WTH684159,Kanpur,Uttar Pradesh,2024-09-26,35,54,30,27,Heavy Rain,High
SYSWEA0008253,WTH746078,Nagpur,Maharashtra,2024-09-26,34,61,69,12,Rain,Moderate
SYSWEA0008254,WTH244521,Mangalore,Karnataka,2024-09-26,26,74,195,32,Heavy Rain,High
SYSWEA0008255,WTH295785,Coimbatore,Tamil Nadu,2024-09-26,27,64,54,33,Heavy Rain,High
SYSWEA0008256,WTH337665,New Delhi,Delhi,2024-09-27,33,71,65,36,Storm,Severe
SYSWEA0008257,WTH686741,Mumbai,Maharashtra,2024-09-27,31,88,114,21,Heavy Rain,High
SYSWEA0008258,WTH840329,Bengaluru,Karnataka,2024-09-27,24,69,86,22,Heavy Rain,High
SYSWEA0008259,WTH343075,Chennai,Tamil Nadu,2024-09-27,34,79,45,20,Rain,Moderate
SYSWEA0008260,WTH154826,Ahmedabad,Gujarat,2024-09-27,32,75,8,21,Heavy Rain,High
SYSWEA0008261,WTH399230,Noida,Uttar Pradesh,2024-09-27,28,81,29,18,Cloudy,Normal
SYSWEA0008262,WTH398574,Pune,Maharashtra,2024-09-27,22,74,109,7,Cloudy,Normal
SYSWEA0008263,WTH106663,Ghaziabad,Uttar Pradesh,2024-09-27,27,73,82,37,Storm,Severe
SYSWEA0008264,WTH423911,Lucknow,Uttar Pradesh,2024-09-27,28,43,65,15,Rain,Moderate
SYSWEA0008265,WTH597623,Kanpur,Uttar Pradesh,2024-09-27,31,61,41,8,Rain,Moderate
SYSWEA0008266,WTH862502,Nagpur,Maharashtra,2024-09-27,30,68,54,20,Rain,Moderate
SYSWEA0008267,WTH289685,Mangalore,Karnataka,2024-09-27,25,79,25,45,Storm,Severe
SYSWEA0008268,WTH819866,Coimbatore,Tamil Nadu,2024-09-27,27,63,104,34,Heavy Rain,High
SYSWEA0008269,WTH265513,New Delhi,Delhi,2024-09-28,30,87,17,26,Heavy Rain,High
SYSWEA0008270,WTH697216,Mumbai,Maharashtra,2024-09-28,31,71,120,17,Rain,Moderate
SYSWEA0008271,WTH887488,Bengaluru,Karnataka,2024-09-28,21,56,80,17,Rain,Moderate
SYSWEA0008272,WTH100974,Chennai,Tamil Nadu,2024-09-28,26,64,109,13,Rain,Moderate
SYSWEA0008273,WTH526923,Ahmedabad,Gujarat,2024-09-28,29,75,44,5,Rain,Moderate
SYSWEA0008274,WTH927387,Noida,Uttar Pradesh,2024-09-28,29,52,28,48,Storm,Severe
SYSWEA0008275,WTH899839,Pune,Maharashtra,2024-09-28,25,66,63,14,Cloudy,Normal
SYSWEA0008276,WTH806430,Ghaziabad,Uttar Pradesh,2024-09-28,33,77,53,18,Rain,Moderate
SYSWEA0008277,WTH398265,Lucknow,Uttar Pradesh,2024-09-28,32,83,17,11,Cloudy,Normal
SYSWEA0008278,WTH115596,Kanpur,Uttar Pradesh,2024-09-28,34,71,43,18,Rain,Moderate
SYSWEA0008279,WTH301584,Nagpur,Maharashtra,2024-09-28,34,45,51,16,Cloudy,Normal
SYSWEA0008280,WTH431798,Mangalore,Karnataka,2024-09-28,30,92,132,20,Rain,Moderate
SYSWEA0008281,WTH805802,Coimbatore,Tamil Nadu,2024-09-28,24,91,22,7,Rain,Moderate
SYSWEA0008282,WTH873592,New Delhi,Delhi,2024-09-29,32,57,30,51,Storm,Severe
SYSWEA0008283,WTH518765,Mumbai,Maharashtra,2024-09-29,28,75,32,8,Cloudy,Normal
SYSWEA0008284,WTH757644,Bengaluru,Karnataka,2024-09-29,24,67,14,42,Storm,Severe
SYSWEA0008285,WTH409237,Chennai,Tamil Nadu,2024-09-29,34,68,109,28,Heavy Rain,High
SYSWEA0008286,WTH721955,Ahmedabad,Gujarat,2024-09-29,31,76,31,9,Rain,Moderate
SYSWEA0008287,WTH623120,Noida,Uttar Pradesh,2024-09-29,31,79,54,33,Heavy Rain,High
SYSWEA0008288,WTH576492,Pune,Maharashtra,2024-09-29,26,94,20,20,Rain,Moderate
SYSWEA0008289,WTH257642,Ghaziabad,Uttar Pradesh,2024-09-29,31,43,60,20,Cloudy,Normal
SYSWEA0008290,WTH207766,Lucknow,Uttar Pradesh,2024-09-29,35,90,37,29,Heavy Rain,High
SYSWEA0008291,WTH122841,Kanpur,Uttar Pradesh,2024-09-29,27,76,62,22,Heavy Rain,High
SYSWEA0008292,WTH743415,Nagpur,Maharashtra,2024-09-29,33,37,72,10,Rain,Moderate
SYSWEA0008293,WTH497693,Mangalore,Karnataka,2024-09-29,25,86,210,22,Heavy Rain,High
SYSWEA0008294,WTH544251,Coimbatore,Tamil Nadu,2024-09-29,24,71,32,9,Rain,Moderate
SYSWEA0008295,WTH912454,New Delhi,Delhi,2024-09-30,35,57,54,50,Storm,Severe
SYSWEA0008296,WTH101850,Mumbai,Maharashtra,2024-09-30,27,68,92,22,Heavy Rain,High
SYSWEA0008297,WTH479228,Bengaluru,Karnataka,2024-09-30,26,71,84,22,Heavy Rain,High
SYSWEA0008298,WTH497310,Chennai,Tamil Nadu,2024-09-30,29,93,58,16,Rain,Moderate
SYSWEA0008299,WTH400754,Ahmedabad,Gujarat,2024-09-30,28,57,22,42,Storm,Severe
SYSWEA0008300,WTH825380,Noida,Uttar Pradesh,2024-09-30,31,48,45,19,Rain,Moderate
SYSWEA0008301,WTH174570,Pune,Maharashtra,2024-09-30,30,51,15,11,Rain,Moderate
SYSWEA0008302,WTH350242,Ghaziabad,Uttar Pradesh,2024-09-30,30,81,85,14,Rain,Moderate
SYSWEA0008303,WTH998506,Lucknow,Uttar Pradesh,2024-09-30,34,60,79,13,Cloudy,Normal
SYSWEA0008304,WTH263626,Kanpur,Uttar Pradesh,2024-09-30,27,60,70,8,Rain,Moderate
SYSWEA0008305,WTH291352,Nagpur,Maharashtra,2024-09-30,28,68,17,22,Heavy Rain,High
SYSWEA0008306,WTH434848,Mangalore,Karnataka,2024-09-30,27,82,72,7,Rain,Moderate
SYSWEA0008307,WTH711974,Coimbatore,Tamil Nadu,2024-09-30,26,71,94,51,Storm,Severe
SYSWEA0008308,WTH611278,New Delhi,Delhi,2024-10-01,32,48,20,6,Rain,Moderate
SYSWEA0008309,WTH776661,Mumbai,Maharashtra,2024-10-01,28,68,0,16,Sunny,Normal
SYSWEA0008310,WTH801215,Bengaluru,Karnataka,2024-10-01,29,51,14,17,Rain,Moderate
SYSWEA0008311,WTH848467,Chennai,Tamil Nadu,2024-10-01,25,73,21,13,Sunny,Normal
SYSWEA0008312,WTH260350,Ahmedabad,Gujarat,2024-10-01,28,77,3,19,Sunny,Normal
SYSWEA0008313,WTH874594,Noida,Uttar Pradesh,2024-10-01,32,35,19,13,Sunny,Normal
SYSWEA0008314,WTH562347,Pune,Maharashtra,2024-10-01,20,81,19,12,Sunny,Normal
SYSWEA0008315,WTH271004,Ghaziabad,Uttar Pradesh,2024-10-01,33,73,15,15,Sunny,Normal
SYSWEA0008316,WTH976402,Lucknow,Uttar Pradesh,2024-10-01,35,84,6,18,Cloudy,Normal
SYSWEA0008317,WTH479530,Kanpur,Uttar Pradesh,2024-10-01,31,52,18,14,Cloudy,Normal
SYSWEA0008318,WTH631566,Nagpur,Maharashtra,2024-10-01,28,52,2,12,Rain,Moderate
SYSWEA0008319,WTH652922,Mangalore,Karnataka,2024-10-01,26,99,35,9,Rain,Moderate
SYSWEA0008320,WTH205495,Coimbatore,Tamil Nadu,2024-10-01,26,65,5,5,Cloudy,Normal
SYSWEA0008321,WTH274007,New Delhi,Delhi,2024-10-02,30,61,3,15,Sunny,Normal
SYSWEA0008322,WTH203660,Mumbai,Maharashtra,2024-10-02,27,95,28,20,Rain,Moderate
SYSWEA0008323,WTH314726,Bengaluru,Karnataka,2024-10-02,29,73,12,11,Cloudy,Normal
SYSWEA0008324,WTH174693,Chennai,Tamil Nadu,2024-10-02,33,64,21,12,Sunny,Normal
SYSWEA0008325,WTH445472,Ahmedabad,Gujarat,2024-10-02,35,85,4,20,Cloudy,Normal
SYSWEA0008326,WTH587369,Noida,Uttar Pradesh,2024-10-02,26,59,19,8,Cloudy,Normal
SYSWEA0008327,WTH941616,Pune,Maharashtra,2024-10-02,25,74,26,8,Sunny,Normal
SYSWEA0008328,WTH422638,Ghaziabad,Uttar Pradesh,2024-10-02,25,36,1,18,Sunny,Normal
SYSWEA0008329,WTH159140,Lucknow,Uttar Pradesh,2024-10-02,34,82,18,19,Sunny,Normal
SYSWEA0008330,WTH441403,Kanpur,Uttar Pradesh,2024-10-02,25,89,11,9,Sunny,Normal
SYSWEA0008331,WTH302669,Nagpur,Maharashtra,2024-10-02,32,49,18,18,Sunny,Normal
SYSWEA0008332,WTH620032,Mangalore,Karnataka,2024-10-02,30,73,0,11,Sunny,Normal
SYSWEA0008333,WTH764479,Coimbatore,Tamil Nadu,2024-10-02,29,79,7,19,Sunny,Normal
SYSWEA0008334,WTH400925,New Delhi,Delhi,2024-10-03,35,71,5,20,Cloudy,Normal
SYSWEA0008335,WTH432670,Mumbai,Maharashtra,2024-10-03,25,89,10,20,Sunny,Normal
SYSWEA0008336,WTH271461,Bengaluru,Karnataka,2024-10-03,20,62,2,16,Cloudy,Normal
SYSWEA0008337,WTH566063,Chennai,Tamil Nadu,2024-10-03,26,76,25,5,Sunny,Normal
SYSWEA0008338,WTH425562,Ahmedabad,Gujarat,2024-10-03,32,55,15,8,Sunny,Normal
SYSWEA0008339,WTH948520,Noida,Uttar Pradesh,2024-10-03,35,90,9,13,Sunny,Normal
SYSWEA0008340,WTH430903,Pune,Maharashtra,2024-10-03,29,57,23,13,Sunny,Normal
SYSWEA0008341,WTH801635,Ghaziabad,Uttar Pradesh,2024-10-03,34,78,20,13,Sunny,Normal
SYSWEA0008342,WTH904169,Lucknow,Uttar Pradesh,2024-10-03,33,52,8,9,Sunny,Normal
SYSWEA0008343,WTH995193,Kanpur,Uttar Pradesh,2024-10-03,32,71,2,19,Cloudy,Normal
SYSWEA0008344,WTH105808,Nagpur,Maharashtra,2024-10-03,34,49,18,15,Sunny,Normal
SYSWEA0008345,WTH667947,Mangalore,Karnataka,2024-10-03,28,90,2,8,Sunny,Normal
SYSWEA0008346,WTH928697,Coimbatore,Tamil Nadu,2024-10-03,25,64,2,8,Cloudy,Normal
SYSWEA0008347,WTH574932,New Delhi,Delhi,2024-10-04,28,36,2,18,Cloudy,Normal
SYSWEA0008348,WTH387193,Mumbai,Maharashtra,2024-10-04,23,73,30,8,Sunny,Normal
SYSWEA0008349,WTH749320,Bengaluru,Karnataka,2024-10-04,24,67,15,7,Sunny,Normal
SYSWEA0008350,WTH196725,Chennai,Tamil Nadu,2024-10-04,29,86,21,5,Cloudy,Normal
SYSWEA0008351,WTH385328,Ahmedabad,Gujarat,2024-10-04,30,81,0,12,Cloudy,Normal
SYSWEA0008352,WTH785817,Noida,Uttar Pradesh,2024-10-04,26,35,0,17,Rain,Moderate
SYSWEA0008353,WTH583852,Pune,Maharashtra,2024-10-04,25,73,18,14,Sunny,Normal
SYSWEA0008354,WTH480374,Ghaziabad,Uttar Pradesh,2024-10-04,31,58,20,17,Cloudy,Normal
SYSWEA0008355,WTH602995,Lucknow,Uttar Pradesh,2024-10-04,32,87,6,20,Cloudy,Normal
SYSWEA0008356,WTH644894,Kanpur,Uttar Pradesh,2024-10-04,26,59,1,18,Sunny,Normal
SYSWEA0008357,WTH353024,Nagpur,Maharashtra,2024-10-04,33,55,0,9,Cloudy,Normal
SYSWEA0008358,WTH897711,Mangalore,Karnataka,2024-10-04,21,77,47,18,Cloudy,Normal
SYSWEA0008359,WTH538475,Coimbatore,Tamil Nadu,2024-10-04,21,66,11,5,Cloudy,Normal
SYSWEA0008360,WTH331002,New Delhi,Delhi,2024-10-05,26,88,12,15,Rain,Moderate
SYSWEA0008361,WTH272926,Mumbai,Maharashtra,2024-10-05,26,94,0,14,Sunny,Normal
SYSWEA0008362,WTH765788,Bengaluru,Karnataka,2024-10-05,28,84,0,7,Rain,Moderate
SYSWEA0008363,WTH216845,Chennai,Tamil Nadu,2024-10-05,25,86,27,17,Sunny,Normal
SYSWEA0008364,WTH552807,Ahmedabad,Gujarat,2024-10-05,25,57,12,6,Sunny,Normal
SYSWEA0008365,WTH554521,Noida,Uttar Pradesh,2024-10-05,26,60,12,12,Cloudy,Normal
SYSWEA0008366,WTH224165,Pune,Maharashtra,2024-10-05,20,79,13,13,Sunny,Normal
SYSWEA0008367,WTH564587,Ghaziabad,Uttar Pradesh,2024-10-05,32,42,18,20,Cloudy,Normal
SYSWEA0008368,WTH532441,Lucknow,Uttar Pradesh,2024-10-05,31,78,6,14,Sunny,Normal
SYSWEA0008369,WTH805796,Kanpur,Uttar Pradesh,2024-10-05,25,68,18,17,Rain,Moderate
SYSWEA0008370,WTH967588,Nagpur,Maharashtra,2024-10-05,32,38,12,18,Sunny,Normal
SYSWEA0008371,WTH119292,Mangalore,Karnataka,2024-10-05,23,72,10,12,Cloudy,Normal
SYSWEA0008372,WTH846743,Coimbatore,Tamil Nadu,2024-10-05,30,87,19,14,Sunny,Normal
SYSWEA0008373,WTH368398,New Delhi,Delhi,2024-10-06,32,65,18,9,Sunny,Normal
SYSWEA0008374,WTH664020,Mumbai,Maharashtra,2024-10-06,30,78,22,17,Cloudy,Normal
SYSWEA0008375,WTH829834,Bengaluru,Karnataka,2024-10-06,21,77,16,10,Rain,Moderate
SYSWEA0008376,WTH167950,Chennai,Tamil Nadu,2024-10-06,23,74,1,19,Sunny,Normal
SYSWEA0008377,WTH116730,Ahmedabad,Gujarat,2024-10-06,29,55,12,16,Cloudy,Normal
SYSWEA0008378,WTH862129,Noida,Uttar Pradesh,2024-10-06,28,42,6,9,Sunny,Normal
SYSWEA0008379,WTH567746,Pune,Maharashtra,2024-10-06,21,92,2,17,Cloudy,Normal
SYSWEA0008380,WTH660683,Ghaziabad,Uttar Pradesh,2024-10-06,33,83,2,10,Sunny,Normal
SYSWEA0008381,WTH771835,Lucknow,Uttar Pradesh,2024-10-06,29,51,12,8,Sunny,Normal
SYSWEA0008382,WTH158653,Kanpur,Uttar Pradesh,2024-10-06,32,55,2,15,Sunny,Normal
SYSWEA0008383,WTH792754,Nagpur,Maharashtra,2024-10-06,28,71,18,11,Sunny,Normal
SYSWEA0008384,WTH591974,Mangalore,Karnataka,2024-10-06,26,73,45,12,Sunny,Normal
SYSWEA0008385,WTH482287,Coimbatore,Tamil Nadu,2024-10-06,21,89,9,7,Sunny,Normal
SYSWEA0008386,WTH946357,New Delhi,Delhi,2024-10-07,33,41,2,17,Cloudy,Normal
SYSWEA0008387,WTH418624,Mumbai,Maharashtra,2024-10-07,23,66,16,6,Rain,Moderate
SYSWEA0008388,WTH907390,Bengaluru,Karnataka,2024-10-07,23,77,10,6,Sunny,Normal
SYSWEA0008389,WTH734229,Chennai,Tamil Nadu,2024-10-07,33,82,25,8,Sunny,Normal
SYSWEA0008390,WTH618535,Ahmedabad,Gujarat,2024-10-07,28,83,15,9,Sunny,Normal
SYSWEA0008391,WTH752476,Noida,Uttar Pradesh,2024-10-07,34,70,2,7,Rain,Moderate
SYSWEA0008392,WTH122134,Pune,Maharashtra,2024-10-07,22,93,16,6,Cloudy,Normal
SYSWEA0008393,WTH771604,Ghaziabad,Uttar Pradesh,2024-10-07,33,74,13,6,Rain,Moderate
SYSWEA0008394,WTH423276,Lucknow,Uttar Pradesh,2024-10-07,33,67,2,14,Rain,Moderate
SYSWEA0008395,WTH200681,Kanpur,Uttar Pradesh,2024-10-07,31,45,20,17,Sunny,Normal
SYSWEA0008396,WTH271119,Nagpur,Maharashtra,2024-10-07,31,41,12,13,Cloudy,Normal
SYSWEA0008397,WTH458913,Mangalore,Karnataka,2024-10-07,27,70,37,5,Sunny,Normal
SYSWEA0008398,WTH367329,Coimbatore,Tamil Nadu,2024-10-07,25,88,22,5,Sunny,Normal
SYSWEA0008399,WTH835748,New Delhi,Delhi,2024-10-08,35,74,15,15,Sunny,Normal
SYSWEA0008400,WTH341668,Mumbai,Maharashtra,2024-10-08,25,95,18,6,Rain,Moderate
SYSWEA0008401,WTH196850,Bengaluru,Karnataka,2024-10-08,22,53,2,18,Sunny,Normal
SYSWEA0008402,WTH286723,Chennai,Tamil Nadu,2024-10-08,28,88,27,18,Sunny,Normal
SYSWEA0008403,WTH539715,Ahmedabad,Gujarat,2024-10-08,27,84,7,19,Cloudy,Normal
SYSWEA0008404,WTH630637,Noida,Uttar Pradesh,2024-10-08,35,51,3,16,Cloudy,Normal
SYSWEA0008405,WTH186769,Pune,Maharashtra,2024-10-08,22,63,14,6,Sunny,Normal
SYSWEA0008406,WTH753014,Ghaziabad,Uttar Pradesh,2024-10-08,27,35,12,13,Sunny,Normal
SYSWEA0008407,WTH831233,Lucknow,Uttar Pradesh,2024-10-08,27,48,14,20,Rain,Moderate
SYSWEA0008408,WTH991639,Kanpur,Uttar Pradesh,2024-10-08,32,88,1,14,Sunny,Normal
SYSWEA0008409,WTH746972,Nagpur,Maharashtra,2024-10-08,26,78,11,12,Sunny,Normal
SYSWEA0008410,WTH368506,Mangalore,Karnataka,2024-10-08,26,91,27,13,Sunny,Normal
SYSWEA0008411,WTH222881,Coimbatore,Tamil Nadu,2024-10-08,22,89,2,5,Sunny,Normal
SYSWEA0008412,WTH525092,New Delhi,Delhi,2024-10-09,30,42,20,20,Rain,Moderate
SYSWEA0008413,WTH320957,Mumbai,Maharashtra,2024-10-09,24,82,22,8,Rain,Moderate
SYSWEA0008414,WTH264725,Bengaluru,Karnataka,2024-10-09,27,89,13,12,Rain,Moderate
SYSWEA0008415,WTH739414,Chennai,Tamil Nadu,2024-10-09,30,73,16,11,Sunny,Normal
SYSWEA0008416,WTH955439,Ahmedabad,Gujarat,2024-10-09,28,66,2,10,Sunny,Normal
SYSWEA0008417,WTH363313,Noida,Uttar Pradesh,2024-10-09,27,55,7,12,Sunny,Normal
SYSWEA0008418,WTH936428,Pune,Maharashtra,2024-10-09,22,94,3,16,Cloudy,Normal
SYSWEA0008419,WTH558411,Ghaziabad,Uttar Pradesh,2024-10-09,32,82,18,15,Rain,Moderate
SYSWEA0008420,WTH491942,Lucknow,Uttar Pradesh,2024-10-09,33,50,0,12,Sunny,Normal
SYSWEA0008421,WTH908763,Kanpur,Uttar Pradesh,2024-10-09,25,41,13,15,Cloudy,Normal
SYSWEA0008422,WTH919908,Nagpur,Maharashtra,2024-10-09,32,55,0,14,Rain,Moderate
SYSWEA0008423,WTH598970,Mangalore,Karnataka,2024-10-09,23,86,47,6,Rain,Moderate
SYSWEA0008424,WTH870358,Coimbatore,Tamil Nadu,2024-10-09,22,89,20,16,Sunny,Normal
SYSWEA0008425,WTH868125,New Delhi,Delhi,2024-10-10,33,57,14,11,Cloudy,Normal
SYSWEA0008426,WTH760641,Mumbai,Maharashtra,2024-10-10,23,93,26,10,Rain,Moderate
SYSWEA0008427,WTH499013,Bengaluru,Karnataka,2024-10-10,24,90,19,11,Rain,Moderate
SYSWEA0008428,WTH966564,Chennai,Tamil Nadu,2024-10-10,31,61,1,9,Sunny,Normal
SYSWEA0008429,WTH841063,Ahmedabad,Gujarat,2024-10-10,27,78,10,11,Sunny,Normal
SYSWEA0008430,WTH990439,Noida,Uttar Pradesh,2024-10-10,26,77,13,16,Rain,Moderate
SYSWEA0008431,WTH766800,Pune,Maharashtra,2024-10-10,21,51,2,9,Sunny,Normal
SYSWEA0008432,WTH969721,Ghaziabad,Uttar Pradesh,2024-10-10,25,63,6,8,Cloudy,Normal
SYSWEA0008433,WTH992531,Lucknow,Uttar Pradesh,2024-10-10,32,58,15,17,Rain,Moderate
SYSWEA0008434,WTH321819,Kanpur,Uttar Pradesh,2024-10-10,33,84,16,18,Cloudy,Normal
SYSWEA0008435,WTH718777,Nagpur,Maharashtra,2024-10-10,31,82,1,19,Sunny,Normal
SYSWEA0008436,WTH948076,Mangalore,Karnataka,2024-10-10,29,88,37,5,Sunny,Normal
SYSWEA0008437,WTH936862,Coimbatore,Tamil Nadu,2024-10-10,23,76,20,7,Sunny,Normal
SYSWEA0008438,WTH790974,New Delhi,Delhi,2024-10-11,36,46,4,12,Cloudy,Normal
SYSWEA0008439,WTH986086,Mumbai,Maharashtra,2024-10-11,28,89,28,16,Cloudy,Normal
SYSWEA0008440,WTH382936,Bengaluru,Karnataka,2024-10-11,29,62,18,17,Cloudy,Normal
SYSWEA0008441,WTH502075,Chennai,Tamil Nadu,2024-10-11,28,78,4,15,Sunny,Normal
SYSWEA0008442,WTH923054,Ahmedabad,Gujarat,2024-10-11,27,44,3,11,Sunny,Normal
SYSWEA0008443,WTH716653,Noida,Uttar Pradesh,2024-10-11,31,52,8,9,Cloudy,Normal
SYSWEA0008444,WTH569309,Pune,Maharashtra,2024-10-11,30,86,15,6,Sunny,Normal
SYSWEA0008445,WTH698004,Ghaziabad,Uttar Pradesh,2024-10-11,33,39,12,18,Sunny,Normal
SYSWEA0008446,WTH456378,Lucknow,Uttar Pradesh,2024-10-11,35,77,6,13,Cloudy,Normal
SYSWEA0008447,WTH643895,Kanpur,Uttar Pradesh,2024-10-11,25,44,12,11,Cloudy,Normal
SYSWEA0008448,WTH252780,Nagpur,Maharashtra,2024-10-11,26,81,17,17,Sunny,Normal
SYSWEA0008449,WTH608290,Mangalore,Karnataka,2024-10-11,29,88,30,10,Sunny,Normal
SYSWEA0008450,WTH886641,Coimbatore,Tamil Nadu,2024-10-11,25,87,19,8,Cloudy,Normal
SYSWEA0008451,WTH477795,New Delhi,Delhi,2024-10-12,28,38,13,5,Cloudy,Normal
SYSWEA0008452,WTH284766,Mumbai,Maharashtra,2024-10-12,32,89,20,18,Cloudy,Normal
SYSWEA0008453,WTH743302,Bengaluru,Karnataka,2024-10-12,29,70,1,17,Cloudy,Normal
SYSWEA0008454,WTH673693,Chennai,Tamil Nadu,2024-10-12,24,79,6,10,Sunny,Normal
SYSWEA0008455,WTH810264,Ahmedabad,Gujarat,2024-10-12,33,68,15,5,Sunny,Normal
SYSWEA0008456,WTH650801,Noida,Uttar Pradesh,2024-10-12,33,70,16,5,Rain,Moderate
SYSWEA0008457,WTH724782,Pune,Maharashtra,2024-10-12,21,54,0,14,Sunny,Normal
SYSWEA0008458,WTH356362,Ghaziabad,Uttar Pradesh,2024-10-12,27,82,6,5,Cloudy,Normal
