SupplierProductSysID,SupplierID,ProductID,LeadTimeDays,MinimumOrderQty,QuotedUnitCost,DefectRatePercentage
SYSSP0002493,SUP385470,PROD285413,11,56,1280.86,6.78
SYSSP0002494,SUP385470,PROD118632,15,158,2251.98,5.3
SYSSP0002495,SUP385470,PROD975679,11,145,2213.45,6.24
SYSSP0002496,SUP385470,PROD787584,6,163,948.42,3.47
SYSSP0002497,SUP385470,PROD776364,16,134,612.8,4.34
SYSSP0002498,SUP385470,PROD375097,13,53,360.36,2.67
SYSSP0002499,SUP385470,PROD791201,13,345,781.93,7.48
SYSSP0002500,SUP385470,PROD764000,10,129,907.31,6.62
SYSSP0002501,SUP385470,PROD258787,15,332,95.06,4.87
SYSSP0002502,SUP385470,PROD350905,12,119,188.08,5.56
SYSSP0002503,SUP385470,PROD494956,11,190,705.99,3.16
SYSSP0002504,SUP385470,PROD489043,10,128,493.76,6.05
SYSSP0002505,SUP385470,PROD277487,9,378,154.8,6.76
SYSSP0002506,SUP385470,PROD465962,41,21,93206.6,5.86
SYSSP0002507,SUP385470,PROD374267,32,30,100518.13,5.43
SYSSP0002508,SUP385470,PROD693418,32,20,62958.78,4.52
SYSSP0002509,SUP385470,PROD610310,43,23,97291.05,6.63
SYSSP0002510,SUP385470,PROD932463,34,37,49665.4,4.72
SYSSP0002511,SUP385470,PROD269930,29,32,95787.35,4.55
SYSSP0002512,SUP385470,PROD179046,42,20,29858.89,5.3
SYSSP0002513,SUP385470,PROD838253,22,49,50205.0,5.98
SYSSP0002514,SUP733039,PROD480133,24,35,50961.29,5.9
SYSSP0002515,SUP733039,PROD400814,28,28,119431.91,4.4
SYSSP0002516,SUP733039,PROD763984,27,37,116557.58,4.08
SYSSP0002517,SUP733039,PROD735656,25,37,119253.09,3.39
SYSSP0002518,SUP733039,PROD199807,28,48,40842.99,4.95
SYSSP0002519,SUP733039,PROD476018,37,42,23564.65,5.12
SYSSP0002520,SUP733039,PROD722665,7,199,207.04,5.19
SYSSP0002521,SUP733039,PROD931621,13,161,159.05,6.55
SYSSP0002522,SUP733039,PROD169403,10,137,238.33,5.02
SYSSP0002523,SUP733039,PROD984247,9,181,166.39,3.79
SYSSP0002524,SUP733039,PROD751303,14,58,99.8,5.09
SYSSP0002525,SUP733039,PROD851759,10,85,53.52,4.11
SYSSP0002526,SUP733039,PROD762055,17,200,150.03,4.11
SYSSP0002527,SUP733039,PROD702891,11,141,1964.97,2.54
SYSSP0002528,SUP733039,PROD660081,14,135,567.95,7.01
SYSSP0002529,SUP733039,PROD962287,8,256,61.26,5.23
SYSSP0002530,SUP733039,PROD707314,7,333,160.55,5.97
SYSSP0002531,SUP733039,PROD502219,13,224,133.02,4.37
SYSSP0002532,SUP733039,PROD664058,12,305,157.96,7.35
SYSSP0002533,SUP733039,PROD978292,11,155,685.37,6.37
SYSSP0002534,SUP733039,PROD162165,14,114,704.67,3.33
SYSSP0002535,SUP121753,PROD489043,9,277,494.41,3.33
SYSSP0002536,SUP121753,PROD550797,9,175,562.22,3.36
SYSSP0002537,SUP121753,PROD165142,8,194,493.26,3.52
SYSSP0002538,SUP121753,PROD329659,10,225,161.17,5.28
SYSSP0002539,SUP121753,PROD564635,9,344,129.73,3.0
SYSSP0002540,SUP121753,PROD381607,17,301,376.09,7.06
SYSSP0002541,SUP121753,PROD158132,13,224,400.82,2.98
SYSSP0002542,SUP121753,PROD494956,8,168,678.55,4.14
SYSSP0002543,SUP121753,PROD255851,13,317,150.92,5.17
SYSSP0002544,SUP121753,PROD468900,13,200,269.85,6.93
SYSSP0002545,SUP121753,PROD265080,8,144,158.61,5.01
SYSSP0002546,SUP121753,PROD680099,9,151,40.03,5.73
SYSSP0002547,SUP121753,PROD275377,10,98,202.97,4.01
SYSSP0002548,SUP121753,PROD762055,8,148,146.98,4.63
SYSSP0002549,SUP121753,PROD883132,11,149,62.62,4.9
SYSSP0002550,SUP121753,PROD416822,12,95,145.49,5.91
SYSSP0002551,SUP121753,PROD768636,9,71,99.63,6.16
SYSSP0002552,SUP121753,PROD315173,11,91,916.01,5.37
SYSSP0002553,SUP121753,PROD133958,16,166,930.61,5.77
SYSSP0002554,SUP391668,PROD243902,32,63,14382.89,1.19
SYSSP0002555,SUP391668,PROD449138,28,74,48621.18,2.71
SYSSP0002556,SUP391668,PROD267457,17,49,41730.89,2.89
SYSSP0002557,SUP391668,PROD476018,37,77,23899.84,1.93
SYSSP0002558,SUP391668,PROD444207,34,86,12039.82,1.76
SYSSP0002559,SUP391668,PROD533911,29,58,76122.65,2.71
SYSSP0002560,SUP391668,PROD904858,29,63,11174.89,2.12
SYSSP0002561,SUP391668,PROD172306,26,56,51858.85,2.28
SYSSP0002562,SUP391668,PROD934794,39,92,33323.18,1.39
SYSSP0002563,SUP391668,PROD199994,24,62,54440.81,1.78
SYSSP0002564,SUP391668,PROD595351,24,80,17333.7,1.05
SYSSP0002565,SUP391668,PROD591465,38,42,83015.47,1.67
SYSSP0002566,SUP391668,PROD176066,20,45,94966.17,1.08
SYSSP0002567,SUP391668,PROD526117,19,80,126681.2,2.76
SYSSP0002568,SUP391668,PROD324082,26,69,96628.08,1.34
SYSSP0002569,SUP391668,PROD572436,10,541,323.94,0.97
SYSSP0002570,SUP391668,PROD962287,7,269,65.01,2.95
SYSSP0002571,SUP391668,PROD678727,3,445,280.51,2.4
SYSSP0002572,SUP391668,PROD384913,7,576,66.75,1.73
SYSSP0002573,SUP391668,PROD324130,2,344,110.01,1.37
SYSSP0002574,SUP391668,PROD574843,3,678,490.01,2.92
SYSSP0002575,SUP391668,PROD123682,5,542,49.76,1.47
SYSSP0002576,SUP391668,PROD255851,10,526,161.03,1.34
SYSSP0002577,SUP391668,PROD745972,2,441,68.36,1.27
SYSSP0002578,SUP391668,PROD681343,8,390,184.19,2.51
SYSSP0002579,SUP391668,PROD615060,6,506,498.43,2.13
SYSSP0002580,SUP391668,PROD633188,4,597,72.23,0.81
SYSSP0002581,SUP391668,PROD130610,5,259,530.41,2.25
SYSSP0002582,SUP391668,PROD495833,6,386,1177.39,2.54
SYSSP0002583,SUP391668,PROD842776,7,299,1116.71,0.84
SYSSP0002584,SUP391668,PROD794093,8,213,207.44,1.43
SYSSP0002585,SUP391668,PROD423993,12,335,86.5,2.2
SYSSP0002586,SUP391668,PROD817644,8,377,197.2,2.85
SYSSP0002587,SUP391668,PROD768636,3,275,105.29,1.56
SYSSP0002588,SUP391668,PROD851759,10,177,56.39,2.43
SYSSP0002589,SUP391668,PROD571635,6,372,126.1,2.28
SYSSP0002590,SUP391668,PROD634277,7,306,93.33,2.68
SYSSP0002591,SUP391668,PROD140932,4,349,162.7,1.56
SYSSP0002592,SUP391668,PROD513224,6,371,49.95,1.44
SYSSP0002593,SUP391668,PROD934638,8,331,230.55,0.87
SYSSP0002594,SUP391668,PROD448321,12,399,45.05,1.57
SYSSP0002595,SUP391668,PROD473023,9,312,64.98,0.85
SYSSP0002596,SUP391668,PROD883132,7,384,65.94,2.98
SYSSP0002597,SUP391668,PROD546768,9,375,141.6,2.14
SYSSP0002598,SUP391668,PROD483629,4,149,260.43,1.26
SYSSP0002599,SUP391668,PROD355021,4,392,2351.9,2.7
SYSSP0002600,SUP391668,PROD887842,9,381,171.52,2.45
SYSSP0002601,SUP391668,PROD787584,9,242,999.77,1.6
SYSSP0002602,SUP449499,PROD546688,4,730,326.79,0.69
SYSSP0002603,SUP449499,PROD343807,7,960,141.67,1.07
SYSSP0002604,SUP449499,PROD564635,6,503,145.25,0.53
SYSSP0002605,SUP449499,PROD869864,8,1199,289.89,0.58
SYSSP0002606,SUP449499,PROD642895,5,920,59.77,0.23
SYSSP0002607,SUP449499,PROD486649,4,1124,401.55,1.2
SYSSP0002608,SUP449499,PROD341162,8,832,729.24,0.37
SYSSP0002609,SUP449499,PROD381607,9,879,390.04,0.8
SYSSP0002610,SUP449499,PROD551860,7,665,455.7,0.92
SYSSP0002611,SUP449499,PROD165142,4,983,561.62,1.12
SYSSP0002612,SUP449499,PROD855408,6,800,304.5,0.23
SYSSP0002613,SUP449499,PROD526949,6,750,387.35,0.64
SYSSP0002614,SUP449499,PROD162165,4,972,787.15,0.31
SYSSP0002615,SUP449499,PROD730193,6,750,539.31,1.16
SYSSP0002616,SUP449499,PROD899281,2,1198,658.67,1.07
SYSSP0002617,SUP449499,PROD401036,6,572,818.66,1.16
SYSSP0002618,SUP449499,PROD418672,10,1121,198.06,0.73
SYSSP0002619,SUP449499,PROD542042,1,992,261.46,0.26
SYSSP0002620,SUP449499,PROD329659,8,872,179.13,1.13
SYSSP0002621,SUP449499,PROD302897,6,627,255.73,1.05
SYSSP0002622,SUP449499,PROD660605,2,875,600.93,0.54
SYSSP0002623,SUP449499,PROD572436,2,715,329.97,0.53
SYSSP0002624,SUP449499,PROD534037,1,1003,475.9,0.96
SYSSP0002625,SUP449499,PROD794395,5,955,276.47,0.65
SYSSP0002626,SUP449499,PROD723266,4,1108,410.02,0.34
SYSSP0002627,SUP449499,PROD384913,8,526,66.64,0.57
SYSSP0002628,SUP449499,PROD812591,5,814,408.08,0.36
SYSSP0002629,SUP519904,PROD110060,24,29,37527.37,1.37
SYSSP0002630,SUP519904,PROD641975,38,52,53470.58,2.99
SYSSP0002631,SUP519904,PROD572398,27,50,27973.82,1.17
SYSSP0002632,SUP519904,PROD612573,26,29,64116.2,1.9
SYSSP0002633,SUP519904,PROD416797,31,43,116969.58,2.84
SYSSP0002634,SUP519904,PROD630041,35,30,56863.78,1.86
SYSSP0002635,SUP519904,PROD385037,9,294,209.82,2.88
SYSSP0002636,SUP519904,PROD794395,7,215,267.91,1.29
SYSSP0002637,SUP519904,PROD834233,6,161,429.71,1.58
SYSSP0002638,SUP519904,PROD265649,9,391,460.27,2.79
SYSSP0002639,SUP519904,PROD681343,10,216,184.13,1.6
SYSSP0002640,SUP519904,PROD735605,2,304,78.48,2.89
SYSSP0002641,SUP519904,PROD730193,10,134,517.34,2.92
SYSSP0002642,SUP519904,PROD381444,10,140,274.76,0.92
SYSSP0002643,SUP519904,PROD933197,12,183,1036.2,1.36
SYSSP0002644,SUP519904,PROD403742,5,112,1310.1,2.38
SYSSP0002645,SUP519904,PROD851413,5,60,1721.43,1.38
SYSSP0002646,SUP519904,PROD908554,7,73,575.8,2.41
SYSSP0002647,SUP519904,PROD482584,4,83,798.56,0.93
SYSSP0002648,SUP519904,PROD599127,6,112,450.66,2.08
SYSSP0002649,SUP639593,PROD169403,6,75,247.45,1.27
SYSSP0002650,SUP639593,PROD448321,10,126,46.17,2.08
SYSSP0002651,SUP639593,PROD634277,4,163,97.66,1.23
SYSSP0002652,SUP639593,PROD934638,12,166,234.94,1.35
SYSSP0002653,SUP639593,PROD794093,9,119,212.98,1.19
SYSSP0002654,SUP639593,PROD605065,11,173,195.89,2.89
SYSSP0002655,SUP639593,PROD944962,7,117,253.46,1.35
SYSSP0002656,SUP639593,PROD513224,7,193,50.36,2.18
SYSSP0002657,SUP639593,PROD483629,4,96,261.89,1.5
SYSSP0002658,SUP639593,PROD375097,11,170,376.01,1.19
SYSSP0002659,SUP639593,PROD189856,8,255,812.38,2.7
SYSSP0002660,SUP639593,PROD381444,7,375,272.36,1.23
SYSSP0002661,SUP639593,PROD874814,3,218,710.11,1.9
SYSSP0002662,SUP639593,PROD842776,7,371,1133.96,2.31
SYSSP0002663,SUP639593,PROD502219,5,392,144.6,1.51
SYSSP0002664,SUP755788,PROD881886,20,40,126332.7,2.96
SYSSP0002665,SUP755788,PROD694916,35,58,74486.87,2.52
SYSSP0002666,SUP755788,PROD508396,23,34,57124.54,1.84
SYSSP0002667,SUP755788,PROD772124,24,43,107954.58,1.53
SYSSP0002668,SUP755788,PROD806004,26,40,92087.93,1.74
SYSSP0002669,SUP755788,PROD787436,27,46,105340.66,2.87
SYSSP0002670,SUP755788,PROD400814,16,46,126712.42,2.57
SYSSP0002671,SUP755788,PROD966529,29,37,63207.94,2.35
SYSSP0002672,SUP755788,PROD497108,21,36,78962.13,1.62
SYSSP0002673,SUP755788,PROD322142,25,47,27630.86,1.52
SYSSP0002674,SUP755788,PROD273148,32,32,63272.8,2.16
SYSSP0002675,SUP608257,PROD434640,16,89,81382.92,2.31
SYSSP0002676,SUP608257,PROD901467,37,71,140904.51,2.97
SYSSP0002677,SUP608257,PROD881886,33,64,119646.87,0.92
SYSSP0002678,SUP608257,PROD763984,25,57,126923.51,1.76
SYSSP0002679,SUP608257,PROD491329,24,47,50318.99,2.74
SYSSP0002680,SUP608257,PROD572407,17,60,102002.35,2.41
SYSSP0002681,SUP608257,PROD558089,19,95,61673.77,1.46
SYSSP0002682,SUP608257,PROD710224,21,75,92154.89,1.34
SYSSP0002683,SUP608257,PROD308496,33,74,101115.34,1.37
SYSSP0002684,SUP608257,PROD576919,31,92,128399.13,0.85
SYSSP0002685,SUP608257,PROD533321,39,89,111607.75,2.53
SYSSP0002686,SUP608257,PROD579536,37,87,51886.9,2.68
SYSSP0002687,SUP608257,PROD993744,39,68,62286.72,1.27
SYSSP0002688,SUP608257,PROD449138,25,69,47078.01,1.6
SYSSP0002689,SUP608257,PROD423993,6,232,84.77,2.44
SYSSP0002690,SUP608257,PROD484682,3,171,233.6,1.7
SYSSP0002691,SUP608257,PROD758589,9,349,155.65,2.63
SYSSP0002692,SUP608257,PROD391865,3,362,40.44,2.04
SYSSP0002693,SUP608257,PROD112537,3,358,252.09,1.52
SYSSP0002694,SUP608257,PROD265080,11,351,166.81,1.53
SYSSP0002695,SUP608257,PROD130782,4,138,229.16,2.94
SYSSP0002696,SUP608257,PROD794093,4,372,208.66,1.93
SYSSP0002697,SUP608257,PROD799565,4,393,189.05,2.14
SYSSP0002698,SUP608257,PROD883132,6,137,66.04,1.75
SYSSP0002699,SUP608257,PROD650121,7,338,225.44,2.74
SYSSP0002700,SUP608257,PROD780768,5,269,263.48,2.23
SYSSP0002701,SUP608257,PROD751303,8,332,101.64,2.32
SYSSP0002702,SUP608257,PROD401601,9,110,261.47,1.45
SYSSP0002703,SUP608257,PROD473023,12,299,61.24,1.3
SYSSP0002704,SUP608257,PROD934638,9,177,224.8,1.29
SYSSP0002705,SUP608257,PROD446479,8,372,140.23,2.26
SYSSP0002706,SUP608257,PROD699809,12,281,327.4,2.37
SYSSP0002707,SUP608257,PROD521233,12,178,1575.46,1.13
SYSSP0002708,SUP608257,PROD350484,7,192,1001.69,1.97
SYSSP0002709,SUP335615,PROD155642,7,206,445.82,0.36
SYSSP0002710,SUP335615,PROD496764,6,211,1793.62,0.23
SYSSP0002711,SUP335615,PROD824586,10,292,453.43,1.07
SYSSP0002712,SUP335615,PROD648102,3,125,512.56,0.6
SYSSP0002713,SUP335615,PROD933197,3,163,1058.19,0.38
SYSSP0002714,SUP335615,PROD285413,12,183,1368.21,0.32
SYSSP0002715,SUP335615,PROD242239,8,262,929.23,0.41
SYSSP0002716,SUP335615,PROD333746,2,344,1041.2,0.31
SYSSP0002717,SUP335615,PROD145767,10,103,746.63,0.62
SYSSP0002718,SUP335615,PROD649414,2,284,795.14,1.04
SYSSP0002719,SUP335615,PROD898329,7,217,2487.21,0.28
SYSSP0002720,SUP335615,PROD147489,6,108,2005.52,0.47
SYSSP0002721,SUP335615,PROD513224,8,172,52.94,0.38
SYSSP0002722,SUP335615,PROD934638,2,365,230.29,0.9
SYSSP0002723,SUP335615,PROD393992,3,207,128.0,0.86
SYSSP0002724,SUP839677,PROD633188,7,666,73.31,0.4
SYSSP0002725,SUP839677,PROD393328,6,771,433.36,0.23
SYSSP0002726,SUP839677,PROD242723,1,529,145.86,0.23
SYSSP0002727,SUP839677,PROD681343,1,547,187.41,0.96
SYSSP0002728,SUP839677,PROD160718,9,661,371.59,0.55
SYSSP0002729,SUP839677,PROD407757,5,929,410.52,0.31
SYSSP0002730,SUP839677,PROD906010,6,925,490.55,0.74
SYSSP0002731,SUP839677,PROD742686,4,818,101.73,1.1
SYSSP0002732,SUP839677,PROD384913,5,830,68.37,0.57
SYSSP0002733,SUP839677,PROD265649,1,1004,469.41,1.05
SYSSP0002734,SUP839677,PROD597305,4,724,210.22,1.01
SYSSP0002735,SUP839677,PROD324130,3,1175,107.62,0.29
SYSSP0002736,SUP839677,PROD513160,6,1129,489.13,0.43
SYSSP0002737,SUP839677,PROD940247,2,836,41.1,0.66
SYSSP0002738,SUP839677,PROD615060,8,634,503.11,0.57
SYSSP0002739,SUP839677,PROD901619,4,894,398.58,0.99
SYSSP0002740,SUP839677,PROD745972,4,646,70.67,1.04
SYSSP0002741,SUP839677,PROD670968,4,906,964.69,0.77
SYSSP0002742,SUP839677,PROD551860,7,692,460.3,1.02
SYSSP0002743,SUP839677,PROD373903,5,719,1151.41,0.46
SYSSP0002744,SUP839677,PROD401036,9,786,812.61,0.71
SYSSP0002745,SUP839677,PROD642895,5,690,60.01,1.01
SYSSP0002746,SUP839677,PROD322182,27,92,149265.04,0.54
SYSSP0002747,SUP839677,PROD413369,29,88,111231.6,0.63
SYSSP0002748,SUP839677,PROD710224,14,92,95815.88,0.66
SYSSP0002749,SUP839677,PROD465962,18,150,103883.92,0.33
SYSSP0002750,SUP839677,PROD324082,24,137,98059.19,1.18
SYSSP0002751,SUP839677,PROD788772,16,130,153176.23,1.09
SYSSP0002752,SUP839677,PROD269930,30,98,104342.49,0.42
SYSSP0002753,SUP839677,PROD378535,14,125,106705.65,0.98
SYSSP0002754,SUP839677,PROD973294,33,148,142720.5,0.43
SYSSP0002755,SUP839677,PROD630041,30,127,56149.12,0.88
SYSSP0002756,SUP839677,PROD434640,34,99,83246.11,1.16
SYSSP0002757,SUP839677,PROD421080,27,115,71649.81,1.17
SYSSP0002758,SUP839677,PROD694916,25,129,77203.06,1.17
SYSSP0002759,SUP839677,PROD742412,27,121,144738.2,1.14
SYSSP0002760,SUP839677,PROD966529,15,112,67898.82,0.87
SYSSP0002761,SUP839677,PROD388086,21,87,52992.45,0.34
SYSSP0002762,SUP839677,PROD913308,29,111,95172.32,0.36
SYSSP0002763,SUP839677,PROD701253,25,104,136880.4,0.55
SYSSP0002764,SUP839677,PROD132316,20,97,91980.65,0.32
SYSSP0002765,SUP839677,PROD881886,37,106,126233.42,0.87
SYSSP0002766,SUP839677,PROD408467,37,81,131214.09,0.72
SYSSP0002767,SUP839677,PROD881177,31,140,64539.86,0.64
SYSSP0002768,SUP839677,PROD172306,15,99,52315.7,1.18
SYSSP0002769,SUP839677,PROD818699,36,114,66615.32,0.24
SYSSP0002770,SUP839677,PROD108454,23,139,52357.47,0.37
SYSSP0002771,SUP839677,PROD179046,34,117,32395.89,0.3
SYSSP0002772,SUP839677,PROD780027,36,110,83919.19,0.86
SYSSP0002773,SUP839677,PROD199807,34,133,44045.81,0.31
SYSSP0002774,SUP728492,PROD277193,1,748,924.86,0.42
SYSSP0002775,SUP728492,PROD478666,6,606,436.44,1.03
SYSSP0002776,SUP728492,PROD514913,6,1121,204.03,1.13
SYSSP0002777,SUP728492,PROD399105,8,1116,1113.75,1.04
SYSSP0002778,SUP728492,PROD867541,3,620,283.51,0.44
SYSSP0002779,SUP728492,PROD373903,5,540,1144.22,0.99
SYSSP0002780,SUP728492,PROD565765,9,908,1033.76,0.83
SYSSP0002781,SUP728492,PROD152995,8,721,328.67,0.22
SYSSP0002782,SUP728492,PROD208310,7,799,735.66,1.0
SYSSP0002783,SUP728492,PROD729371,7,867,425.93,0.54
SYSSP0002784,SUP728492,PROD540208,3,956,321.29,0.52
SYSSP0002785,SUP728492,PROD670968,5,714,978.22,1.06
SYSSP0002786,SUP728492,PROD381444,4,856,279.79,0.37
SYSSP0002787,SUP728492,PROD478120,9,841,833.25,0.74
SYSSP0002788,SUP728492,PROD791201,3,813,835.81,0.92
SYSSP0002789,SUP728492,PROD875232,6,1136,267.2,0.39
SYSSP0002790,SUP728492,PROD842776,7,771,1194.82,0.69
SYSSP0002791,SUP728492,PROD689179,4,870,797.21,1.16
SYSSP0002792,SUP728492,PROD536740,7,614,1106.04,0.51
SYSSP0002793,SUP728492,PROD901619,8,1073,396.41,0.6
SYSSP0002794,SUP728492,PROD534037,2,595,457.64,0.8
SYSSP0002795,SUP728492,PROD132146,6,649,152.69,0.73
SYSSP0002796,SUP728492,PROD564635,7,894,141.59,1.16
SYSSP0002797,SUP728492,PROD551860,6,831,470.26,0.64
SYSSP0002798,SUP728492,PROD851763,15,150,26098.89,1.19
SYSSP0002799,SUP728492,PROD138436,12,108,44106.97,1.18
SYSSP0002800,SUP728492,PROD396020,21,136,15962.07,0.42
SYSSP0002801,SUP728492,PROD475479,13,111,51601.66,1.06
SYSSP0002802,SUP728492,PROD612573,27,133,65929.8,1.2
SYSSP0002803,SUP728492,PROD390743,18,103,76079.06,0.78
SYSSP0002804,SUP728492,PROD865433,32,113,67907.19,1.18
SYSSP0002805,SUP728492,PROD986593,38,135,90877.55,1.1
SYSSP0002806,SUP728492,PROD714953,20,149,75797.71,1.16
SYSSP0002807,SUP728492,PROD926730,17,111,21319.47,0.78
SYSSP0002808,SUP728492,PROD934794,15,148,34966.0,1.01
SYSSP0002809,SUP728492,PROD908475,33,124,17043.15,0.84
SYSSP0002810,SUP728492,PROD286450,31,139,89050.98,1.04
SYSSP0002811,SUP728492,PROD861319,26,143,32172.71,0.26
SYSSP0002812,SUP728492,PROD548580,20,137,46369.3,0.26
SYSSP0002813,SUP728492,PROD255061,23,98,25992.08,0.55
SYSSP0002814,SUP728492,PROD694849,36,112,20067.73,0.93
SYSSP0002815,SUP728492,PROD704201,34,135,70057.17,1.14
SYSSP0002816,SUP728492,PROD444207,26,137,11995.31,0.9
SYSSP0002817,SUP728492,PROD695551,22,109,82078.14,1.08
SYSSP0002818,SUP728492,PROD904858,27,149,12170.6,0.79
SYSSP0002819,SUP728492,PROD108454,15,125,52857.16,0.97
SYSSP0002820,SUP728492,PROD401198,17,147,48910.27,0.36
SYSSP0002821,SUP728492,PROD119524,20,102,60274.91,0.23
SYSSP0002822,SUP728492,PROD413369,30,122,106772.23,1.15
SYSSP0002823,SUP728492,PROD772124,30,132,112877.93,0.67
SYSSP0002824,SUP728492,PROD526117,24,92,129121.7,0.38
SYSSP0002825,SUP728492,PROD881886,26,143,123606.09,0.46
SYSSP0002826,SUP728492,PROD409571,20,124,112762.62,0.83
SYSSP0002827,SUP728492,PROD269930,22,92,102440.1,0.22
SYSSP0002828,SUP925981,PROD586819,12,177,656.18,1.28
SYSSP0002829,SUP925981,PROD315173,8,74,1001.92,2.81
SYSSP0002830,SUP925981,PROD166412,12,145,891.6,2.76
SYSSP0002831,SUP925981,PROD752011,5,179,370.49,2.6
SYSSP0002832,SUP925981,PROD823975,3,59,162.99,2.75
SYSSP0002833,SUP925981,PROD521233,4,129,1648.08,1.04
SYSSP0002834,SUP925981,PROD633188,4,365,71.71,1.02
SYSSP0002835,SUP925981,PROD664058,5,179,174.34,2.82
SYSSP0002836,SUP925981,PROD326130,9,380,460.26,2.52
SYSSP0002837,SUP925981,PROD384913,3,383,64.02,1.34
SYSSP0002838,SUP925981,PROD431699,4,222,478.1,1.88
SYSSP0002839,SUP925981,PROD324345,8,121,324.98,2.82
SYSSP0002840,SUP925981,PROD861319,30,57,30304.8,1.94
SYSSP0002841,SUP925981,PROD548580,36,40,45969.38,2.04
SYSSP0002842,SUP925981,PROD666432,37,54,63085.27,2.47
SYSSP0002843,SUP925981,PROD790017,35,32,14070.37,1.1
SYSSP0002844,SUP925981,PROD859364,39,32,61364.4,2.18
SYSSP0002845,SUP925981,PROD818699,27,47,62521.23,1.88
SYSSP0002846,SUP925981,PROD308727,30,26,83353.21,1.87
SYSSP0002847,SUP925981,PROD239613,27,39,71147.78,2.53
SYSSP0002848,SUP925981,PROD932463,24,23,54317.73,0.89
SYSSP0002849,SUP925981,PROD465962,17,39,101948.98,2.45
SYSSP0002850,SUP925981,PROD416797,33,54,115508.2,1.49
SYSSP0002851,SUP613425,PROD678727,9,375,256.0,6.63
SYSSP0002852,SUP613425,PROD723266,15,360,389.27,3.39
SYSSP0002853,SUP613425,PROD160718,14,122,362.95,2.99
SYSSP0002854,SUP613425,PROD721254,7,263,225.09,3.52
SYSSP0002855,SUP613425,PROD381607,11,107,355.52,4.41
SYSSP0002856,SUP437408,PROD664607,12,232,82.61,1.73
SYSSP0002857,SUP437408,PROD865470,12,258,203.02,2.73
SYSSP0002858,SUP437408,PROD544730,7,309,506.68,1.71
SYSSP0002859,SUP437408,PROD420297,9,293,279.2,2.78
SYSSP0002860,SUP437408,PROD482584,10,229,802.3,2.18
SYSSP0002861,SUP437408,PROD803953,9,121,976.23,1.79
SYSSP0002862,SUP437408,PROD558723,6,136,911.29,1.05
SYSSP0002863,SUP437408,PROD393992,10,134,119.28,1.52
SYSSP0002864,SUP437408,PROD221707,7,303,452.1,1.43
SYSSP0002865,SUP437408,PROD565776,12,233,678.73,1.06
SYSSP0002866,SUP437408,PROD520274,6,144,984.78,1.9
SYSSP0002867,SUP437408,PROD166412,5,365,914.28,1.83
SYSSP0002868,SUP437408,PROD862760,4,157,735.02,2.63
SYSSP0002869,SUP437408,PROD656116,5,142,1448.86,2.57
SYSSP0002870,SUP437408,PROD145767,6,323,734.92,1.76
SYSSP0002871,SUP437408,PROD225636,5,326,1280.73,0.89
SYSSP0002872,SUP437408,PROD817644,11,196,201.77,2.39
SYSSP0002873,SUP437408,PROD396020,16,76,14906.78,1.14
SYSSP0002874,SUP437408,PROD740967,23,98,13293.47,1.82
SYSSP0002875,SUP437408,PROD757711,35,43,15814.06,1.14
SYSSP0002876,SUP437408,PROD627786,24,72,33702.22,1.2
SYSSP0002877,SUP437408,PROD595351,21,61,18006.48,1.77
SYSSP0002878,SUP437408,PROD834591,29,44,83999.9,2.12
SYSSP0002879,SUP437408,PROD322142,24,75,26594.43,2.0
SYSSP0002880,SUP437408,PROD308727,25,43,82279.99,0.94
SYSSP0002881,SUP437408,PROD737086,31,74,82864.56,2.39
SYSSP0002882,SUP437408,PROD948179,38,99,16998.96,0.88
SYSSP0002883,SUP437408,PROD697347,18,83,41203.02,1.64
SYSSP0002884,SUP437408,PROD476018,33,43,24717.0,2.49
SYSSP0002885,SUP437408,PROD675898,18,94,68921.01,2.18
SYSSP0002886,SUP437408,PROD666432,33,74,61375.61,2.23
SYSSP0002887,SUP437408,PROD934794,30,99,34462.74,1.65
SYSSP0002888,SUP437408,PROD610310,36,79,105675.57,2.8
SYSSP0002889,SUP437408,PROD742412,22,83,143471.81,1.35
SYSSP0002890,SUP437408,PROD546815,35,69,79742.1,2.78
SYSSP0002891,SUP437408,PROD434640,29,74,82457.77,1.29
SYSSP0002892,SUP437408,PROD707314,6,576,170.1,2.92
SYSSP0002893,SUP437408,PROD326130,8,381,461.64,1.61
SYSSP0002894,SUP437408,PROD255851,2,471,160.57,1.12
SYSSP0002895,SUP437408,PROD597305,9,460,206.46,1.99
SYSSP0002896,SUP437408,PROD962287,5,455,64.92,2.18
SYSSP0002897,SUP437408,PROD806537,5,457,407.31,1.72
SYSSP0002898,SUP437408,PROD681343,9,477,186.45,1.82
SYSSP0002899,SUP437408,PROD507746,7,416,158.27,1.09
SYSSP0002900,SUP437408,PROD265649,10,355,442.12,2.37
SYSSP0002901,SUP437408,PROD152995,5,697,322.17,2.53
SYSSP0002902,SUP437408,PROD800646,7,487,606.02,2.48
SYSSP0002903,SUP437408,PROD927630,8,441,321.19,1.27
SYSSP0002904,SUP880879,PROD434640,45,46,73607.94,3.59
SYSSP0002905,SUP880879,PROD476417,35,44,58713.68,4.66
SYSSP0002906,SUP880879,PROD669460,31,33,119734.9,5.83
SYSSP0002907,SUP880879,PROD986278,30,56,82192.81,5.71
SYSSP0002908,SUP880879,PROD576919,36,29,122542.99,4.84
